"Distance","Diameter","RAS_R","RAS_A","RAS_S"
6.94873,1.6107,24.1313,14.5452,-7.29997
6.9614,1.61138,24.1336,14.5574,-7.30241
6.96565,1.61137,24.1344,14.5615,-7.30303
6.9811,1.61171,24.138,14.5764,-7.30505
7.0057,1.61333,24.1463,14.5994,-7.30771
7.03078,1.61554,24.1541,14.623,-7.31091
7.0618,1.61933,24.1637,14.6522,-7.31544
7.08421,1.6223,24.1704,14.6733,-7.31912
7.08869,1.62288,24.1717,14.6775,-7.31972
7.11577,1.62626,24.1797,14.703,-7.32385
7.12564,1.62678,24.1811,14.7127,-7.32531
7.1521,1.62844,24.185,14.7387,-7.32847
7.16647,1.62999,24.1889,14.7524,-7.32962
7.22148,1.63681,24.2044,14.8049,-7.33586
7.24458,1.64032,24.2109,14.8268,-7.33926
7.27816,1.64423,24.2153,14.8597,-7.34382
7.30467,1.64677,24.2176,14.886,-7.34645
7.30682,1.64699,24.2178,14.8882,-7.34661
7.33282,1.65083,24.2233,14.9135,-7.34813
7.33414,1.65109,24.2238,14.9147,-7.34823
7.38414,1.65912,24.2395,14.9621,-7.351
7.39321,1.66098,24.2426,14.9706,-7.35167
7.43446,1.67133,24.2575,15.009,-7.3551
7.45102,1.67556,24.2623,15.0247,-7.35661
7.4668,1.68022,24.2676,15.0395,-7.35831
7.46717,1.68032,24.2677,15.0398,-7.35836
7.48236,1.68475,24.2721,15.0542,-7.36027
7.51108,1.69289,24.2804,15.0816,-7.36303
7.51956,1.69536,24.2828,15.0897,-7.36399
7.54134,1.69983,24.2898,15.1102,-7.36543
7.56111,1.70378,24.2955,15.1291,-7.36679
7.5728,1.70586,24.2983,15.1405,-7.36724
7.61023,1.71326,24.3066,15.1769,-7.36918
7.63848,1.72075,24.3149,15.2038,-7.37114
7.6623,1.72717,24.3207,15.2269,-7.37324
7.66907,1.72903,24.3227,15.2333,-7.37367
7.70583,1.74026,24.3346,15.268,-7.37642
7.70635,1.74043,24.3348,15.2685,-7.37644
7.71761,1.74405,24.3386,15.279,-7.37701
7.74224,1.75141,24.3459,15.3025,-7.3781
7.74472,1.75202,24.3466,15.3049,-7.37812
7.74524,1.75214,24.3467,15.3054,-7.37813
7.75003,1.75325,24.348,15.31,-7.37826
7.75038,1.75334,24.3481,15.3104,-7.37827
7.77945,1.76018,24.356,15.3383,-7.37955
7.78962,1.76284,24.3593,15.3479,-7.37987
7.80334,1.76582,24.3631,15.3611,-7.37987
7.80378,1.76593,24.3633,15.3615,-7.37988
7.80975,1.76742,24.3652,15.3672,-7.3799
7.81752,1.76902,24.3677,15.3745,-7.3802
7.82785,1.77133,24.3714,15.3841,-7.38063
7.84333,1.77543,24.3779,15.3982,-7.38134
7.84371,1.77552,24.378,15.3986,-7.38134
7.87493,1.78302,24.3899,15.4274,-7.38157
7.88152,1.78487,24.3926,15.4335,-7.38158
7.9044,1.79197,24.4026,15.454,-7.38171
7.91149,1.79377,24.4054,15.4605,-7.38149
7.92468,1.79651,24.4103,15.4728,-7.3814
7.92603,1.79677,24.4107,15.4741,-7.38143
7.95834,1.80317,24.4216,15.5045,-7.38201
7.9589,1.80329,24.4217,15.505,-7.38201
7.99347,1.81053,24.4323,15.5379,-7.38179
7.99349,1.81053,24.4323,15.538,-7.38179
7.99766,1.8112,24.4334,15.542,-7.38192
8.04209,1.81812,24.4455,15.5847,-7.38176
8.0456,1.81884,24.4466,15.5881,-7.38174
8.05883,1.82137,24.4505,15.6007,-7.38188
8.0604,1.82156,24.4509,15.6022,-7.38184
8.06554,1.82208,24.4521,15.6072,-7.3818
8.08995,1.82297,24.4572,15.6311,-7.38279
8.12938,1.8256,24.4683,15.6689,-7.38255
8.13839,1.82612,24.4708,15.6776,-7.3823
8.1791,1.8277,24.4817,15.7168,-7.38258
8.18125,1.82787,24.4823,15.7188,-7.38255
8.20738,1.82994,24.4896,15.7439,-7.38214
8.20743,1.82994,24.4896,15.744,-7.38214
8.20954,1.83004,24.4901,15.746,-7.38206
8.25198,1.83061,24.4988,15.7876,-7.38098
8.25981,1.83047,24.5002,15.7953,-7.38087
8.29335,1.83027,24.5076,15.8279,-7.37883
8.30304,1.83001,24.5099,15.8373,-7.37857
8.34083,1.8288,24.5184,15.8741,-7.37655
8.37385,1.82921,24.5257,15.9062,-7.37429
8.37854,1.8293,24.5268,15.9108,-7.37391
8.39341,1.82953,24.53,15.9252,-7.37244
8.42419,1.82938,24.5375,15.955,-7.3705
8.45706,1.8287,24.5459,15.9866,-7.3668
8.45818,1.82866,24.5461,15.9876,-7.3667
8.47193,1.82754,24.5497,16.0009,-7.36594
8.49962,1.82437,24.5554,16.028,-7.36463
8.50167,1.82418,24.5559,16.03,-7.3645
8.51095,1.823,24.558,16.039,-7.36371
8.51096,1.82299,24.558,16.039,-7.36371
8.51157,1.82291,24.5581,16.0396,-7.36367
8.57627,1.8134,24.5698,16.1031,-7.36001
8.57632,1.81339,24.5698,16.1031,-7.36
8.58985,1.81172,24.5719,16.1165,-7.35889
8.61117,1.80871,24.5747,16.1375,-7.35735
8.63816,1.80448,24.5784,16.1642,-7.35527
8.6568,1.80216,24.5817,16.1825,-7.35348
8.67614,1.79831,24.5846,16.2015,-7.35203
8.68124,1.79656,24.5851,16.2066,-7.35151
8.74836,1.77895,24.5915,16.2732,-7.34732
8.76093,1.77692,24.5936,16.2855,-7.34573
8.78251,1.77187,24.5966,16.3068,-7.34386
8.84216,1.75577,24.6035,16.3654,-7.33477
8.84316,1.7555,24.6035,16.3664,-7.33466
8.84316,1.7555,24.6035,16.3664,-7.33466
8.8433,1.75546,24.6035,16.3665,-7.33464
8.89404,1.73702,24.6077,16.4168,-7.32916
9.02758,1.69452,24.6111,16.5494,-7.31402
9.02764,1.6945,24.6111,16.5495,-7.31401
9.03538,1.69174,24.6103,16.5571,-7.31315
9.04836,1.68741,24.6095,16.57,-7.31161
9.05249,1.68586,24.6092,16.5741,-7.31126
9.09204,1.67105,24.6108,16.6133,-7.30672
9.20769,1.63471,24.6094,16.7287,-7.29808
9.22285,1.63155,24.6091,16.7437,-7.29656
9.25276,1.62376,24.6061,16.7734,-7.29359
9.27573,1.61852,24.6051,16.796,-7.28968
9.27703,1.6181,24.6049,16.7972,-7.28948
9.32898,1.59829,24.598,16.8485,-7.28505
9.33611,1.5954,24.5966,16.8555,-7.2846
9.36157,1.58518,24.5936,16.8807,-7.28248
9.46639,1.5532,24.5865,16.9849,-7.27284
9.47157,1.55204,24.5859,16.99,-7.27242
9.51221,1.54397,24.5826,17.0301,-7.2665
9.53612,1.53913,24.58,17.0534,-7.26227
9.57931,1.52806,24.5716,17.0955,-7.25694
