"Distance","Diameter","RAS_R","RAS_A","RAS_S"
23.5314,3.01236,29.0243,-5.45495,6.45711
23.6301,3.01413,29.0471,-5.35943,6.46715
23.6433,3.01412,29.0506,-5.34674,6.46859
23.7341,3.01387,29.0762,-5.26105,6.48404
23.8663,3.01462,29.1201,-5.13737,6.49954
24.0728,3.02721,29.1785,-4.94439,6.54442
24.1911,3.0414,29.2077,-4.83105,6.56144
24.2211,3.04629,29.2146,-4.80225,6.56659
24.3075,3.05969,29.2357,-4.72053,6.58482
24.3416,3.06282,29.2441,-4.6888,6.59392
24.6305,3.1027,29.32,-4.41526,6.64799
24.6348,3.10326,29.3214,-4.41128,6.64858
24.7322,3.1128,29.3511,-4.32009,6.66571
24.8517,3.12446,29.3883,-4.2104,6.69483
24.8796,3.1274,29.3968,-4.1843,6.69985
24.9687,3.13579,29.4223,-4.10018,6.71449
25.0497,3.14089,29.4501,-4.02639,6.73324
25.098,3.14202,29.4631,-3.98224,6.74767
25.2786,3.14629,29.5107,-3.81289,6.78862
25.3006,3.14673,29.5161,-3.7925,6.79512
25.3223,3.14591,29.5215,-3.77274,6.8023
25.3227,3.14587,29.5216,-3.77244,6.80239
25.3283,3.14514,29.5229,-3.76721,6.80417
25.4476,3.12315,29.5647,-3.66054,6.83734
25.6698,3.03689,29.6572,-3.47629,6.92033
25.7205,3.02073,29.6774,-3.43245,6.93557
25.7386,3.01232,29.6849,-3.41772,6.94298
26.1704,2.90473,29.8088,-3.02573,7.07523
26.2262,2.89019,29.8254,-2.97399,7.08776
26.4867,2.84065,29.932,-2.75263,7.17414
26.6549,2.83325,30.0021,-2.60578,7.21683
26.6583,2.83298,30.0036,-2.60274,7.21747
26.909,2.83117,30.1116,-2.38454,7.27718
27.1517,2.88404,30.2044,-2.17173,7.34784
27.1925,2.89353,30.2235,-2.13703,7.35765
27.2799,2.91142,30.2659,-2.06506,7.38358
27.3961,2.94008,30.3197,-1.9665,7.41321
27.4261,2.94796,30.3341,-1.9411,7.41985
27.5825,2.99462,30.4079,-1.81,7.46302
27.632,3.0115,30.4286,-1.76708,7.47615
27.6467,3.01627,30.435,-1.75411,7.47905
27.733,3.03624,30.4709,-1.67931,7.50262
27.7533,3.04076,30.48,-1.66195,7.50779
27.867,3.06868,30.5341,-1.56502,7.53287
27.9201,3.0789,30.5619,-1.52218,7.54734
28.019,3.09723,30.615,-1.44129,7.56731
28.0275,3.09891,30.6199,-1.43446,7.56887
28.086,3.10748,30.6497,-1.38574,7.58172
28.0954,3.10871,30.6545,-1.37805,7.58397
28.1848,3.12079,30.7011,-1.30387,7.60178
28.2022,3.12338,30.7105,-1.28954,7.60482
28.2545,3.12903,30.7373,-1.246,7.61589
28.3076,3.13196,30.7669,-1.20306,7.62582
28.3192,3.13286,30.7735,-1.1937,7.62767
28.4416,3.1442,30.8469,-1.0984,7.65016
28.5046,3.15305,30.8853,-1.05039,7.66414
28.6391,3.16297,30.9649,-0.944738,7.6884
28.6941,3.16636,30.9969,-0.902106,7.70188
28.9064,3.18587,31.1279,-0.739521,7.74071
29.0126,3.19653,31.1979,-0.661305,7.75643
29.0766,3.20035,31.239,-0.614239,7.77065
29.0881,3.20084,31.2467,-0.606083,7.77316
29.1884,3.20414,31.3135,-0.533104,7.7894
29.2657,3.20779,31.3646,-0.477211,7.80485
29.4631,3.22842,31.4967,-0.333075,7.83204
29.4779,3.2299,31.507,-0.322582,7.83387
29.6239,3.24414,31.6063,-0.216275,7.84628
29.6513,3.24569,31.6267,-0.197984,7.84785
29.9071,3.26973,31.8012,-0.0118054,7.86505
30.0937,3.29383,31.9408,0.111375,7.87795
30.156,3.30471,31.9869,0.153333,7.87864
30.2054,3.30541,32.024,0.185809,7.87627
30.4672,3.31775,32.2192,0.360028,7.88439
30.4717,3.31807,32.2225,0.36312,7.88421
30.4877,3.31864,32.233,0.375235,7.88398
30.6105,3.30572,32.3189,0.462911,7.88402
