"Distance","Diameter","RAS_R","RAS_A","RAS_S"
10.6888,1.17532,5.78094,16.7548,-30.5154
10.7243,1.15507,5.74974,16.7697,-30.5233
10.8146,1.10817,5.67488,16.8148,-30.5461
10.8895,1.07375,5.60735,16.8444,-30.5592
10.89,1.07351,5.60689,16.8446,-30.5593
10.9555,1.04728,5.55211,16.8783,-30.5714
10.9613,1.04468,5.54689,16.8807,-30.5726
11.0258,1.01766,5.48965,16.9085,-30.5828
11.0929,0.998858,5.43394,16.9449,-30.5915
11.1045,0.995415,5.42365,16.9498,-30.5936
11.1501,0.982284,5.38327,16.9704,-30.599
11.1762,0.974928,5.3604,16.9827,-30.6006
11.2247,0.960633,5.31605,17.0017,-30.6063
11.2809,0.949334,5.26625,17.0274,-30.6096
11.3025,0.94498,5.24732,17.038,-30.6095
11.3642,0.934913,5.19308,17.067,-30.6137
11.4166,0.926082,5.14466,17.087,-30.6154
11.4231,0.924977,5.13873,17.0895,-30.6151
11.478,0.918802,5.08928,17.1134,-30.6151
11.5092,0.917426,5.05985,17.1238,-30.6159
11.5094,0.917422,5.05971,17.1239,-30.6159
11.5141,0.917289,5.05535,17.1256,-30.6162
11.5517,0.914798,5.02113,17.1411,-30.6169
11.5522,0.914757,5.0206,17.1414,-30.617
11.6026,0.90977,4.97403,17.1606,-30.6158
11.6046,0.909546,4.97221,17.1613,-30.6159
11.6509,0.90366,4.92788,17.1745,-30.6133
11.6577,0.902624,4.92145,17.1766,-30.6125
11.7202,0.896986,4.86649,17.2062,-30.6107
11.7468,0.896001,4.8429,17.2185,-30.611
11.782,0.895214,4.81126,17.2337,-30.6087
11.787,0.895133,4.80711,17.2365,-30.6088
11.7881,0.895072,4.80612,17.237,-30.6089
11.8459,0.892203,4.75448,17.2628,-30.6055
11.8484,0.892213,4.7525,17.2642,-30.6056
11.8924,0.88774,4.7138,17.2851,-30.6032
11.9064,0.885743,4.70075,17.2895,-30.6008
11.9065,0.885726,4.70066,17.2896,-30.6008
11.9314,0.881543,4.67824,17.3003,-30.5988
11.9757,0.875546,4.63799,17.3187,-30.5977
12.0247,0.871205,4.59238,17.3356,-30.592
12.0603,0.869349,4.55999,17.3489,-30.5852
12.0985,0.868189,4.52509,17.3636,-30.5808
12.1126,0.86773,4.51201,17.369,-30.5801
12.1165,0.86758,4.5084,17.3703,-30.5799
12.1566,0.863992,4.47017,17.381,-30.5739
12.1567,0.863984,4.4701,17.381,-30.5739
12.1747,0.861989,4.45379,17.3886,-30.573
12.1989,0.858488,4.43202,17.3988,-30.5702
12.2471,0.851959,4.38543,17.4105,-30.5668
12.3073,0.847451,4.32973,17.4319,-30.5585
12.3073,0.84745,4.32973,17.4319,-30.5585
12.3081,0.847393,4.32898,17.4323,-30.5585
12.3082,0.84738,4.32891,17.4323,-30.5585
12.3179,0.84576,4.32025,17.4364,-30.5574
12.3465,0.841289,4.29492,17.449,-30.5532
12.4213,0.83633,4.22961,17.4851,-30.5483
12.4213,0.83633,4.22955,17.4852,-30.5483
12.4378,0.836293,4.21583,17.4944,-30.5486
12.4669,0.833106,4.19125,17.5097,-30.546
12.508,0.829311,4.1539,17.5269,-30.545
12.554,0.825642,4.11159,17.5437,-30.539
12.6076,0.819174,4.06451,17.5689,-30.5336
12.6712,0.809923,4.00693,17.5953,-30.5281
12.6975,0.806911,3.9827,17.6043,-30.5234
12.7013,0.806373,3.97923,17.6057,-30.5229
12.7471,0.802435,3.93722,17.6235,-30.519
12.7571,0.801884,3.92817,17.6278,-30.5186
12.7621,0.801618,3.92364,17.6299,-30.5185
12.7872,0.798197,3.90214,17.6426,-30.5163
12.8309,0.793471,3.86254,17.6611,-30.515
12.8448,0.792058,3.85099,17.6688,-30.5145
12.8547,0.790293,3.84247,17.6739,-30.5149
12.8772,0.786121,3.82235,17.6838,-30.5145
12.9166,0.78232,3.78663,17.7003,-30.5117
12.9345,0.780324,3.77048,17.7077,-30.5097
12.9629,0.776229,3.74491,17.7201,-30.5093
12.9654,0.775867,3.74271,17.7213,-30.5092
12.978,0.773453,3.73075,17.7253,-30.5088
13.035,0.762872,3.68175,17.7544,-30.5091
13.1087,0.742015,3.61268,17.7799,-30.5114
13.1794,0.731649,3.54948,17.8116,-30.5118
13.2148,0.729224,3.51897,17.8292,-30.5157
13.2362,0.728089,3.50062,17.8402,-30.5163
13.247,0.72699,3.49157,17.8459,-30.5174
13.2638,0.725001,3.47673,17.8535,-30.5195
13.2858,0.722902,3.45732,17.864,-30.5206
13.3151,0.720568,3.43036,17.8753,-30.5218
13.3578,0.721393,3.39141,17.892,-30.5267
13.3689,0.721523,3.38121,17.8965,-30.5273
13.388,0.721751,3.36384,17.9041,-30.5289
13.3982,0.722029,3.35455,17.9082,-30.5301
13.4025,0.722099,3.35069,17.9099,-30.5307
13.4108,0.721747,3.34312,17.9134,-30.5314
13.464,0.720889,3.29297,17.93,-30.5374
13.4881,0.722567,3.27105,17.9388,-30.5421
13.5195,0.723096,3.24278,17.9514,-30.5475
13.5195,0.723095,3.24274,17.9514,-30.5475
13.5247,0.722967,3.23807,17.9533,-30.5487
13.5399,0.722294,3.22451,17.9588,-30.5528
13.5936,0.715889,3.17923,17.9816,-30.5704
13.6173,0.71314,3.15827,17.9908,-30.5767
13.6236,0.711601,3.15329,17.9942,-30.5786
13.6815,0.702321,3.10844,18.0251,-30.5982
13.6916,0.702283,3.10051,18.0298,-30.6022
13.7369,0.704365,3.065,18.0524,-30.6191
13.7663,0.707588,3.04086,18.0658,-30.629
13.7728,0.708579,3.03539,18.0686,-30.6312
13.7785,0.709997,3.03059,18.0712,-30.633
13.8173,0.716942,2.9978,18.0889,-30.6436
13.8324,0.720362,2.98491,18.0953,-30.6484
13.8418,0.72251,2.97691,18.099,-30.6516
13.85,0.72453,2.97081,18.1033,-30.655
