"Distance","Diameter","RAS_R","RAS_A","RAS_S"
6.75788,1.27176,3.10283,-9.4341,-33.5021
6.79631,1.2749,3.0949,-9.39651,-33.5029
6.83492,1.28192,3.08256,-9.35994,-33.5039
6.84259,1.28279,3.08173,-9.35235,-33.5046
6.88033,1.28913,3.07291,-9.31568,-33.506
6.88034,1.28913,3.07291,-9.31567,-33.506
6.88151,1.28934,3.0726,-9.31455,-33.5061
6.88422,1.2897,3.07183,-9.31195,-33.5063
6.92589,1.29432,3.06237,-9.27147,-33.5092
6.95145,1.29792,3.05724,-9.24659,-33.512
6.95993,1.29904,3.05575,-9.2383,-33.513
6.97284,1.30077,3.05307,-9.22572,-33.514
7.01249,1.30624,3.04552,-9.18704,-33.5184
7.01832,1.30707,3.04419,-9.18138,-33.5187
7.04833,1.31125,3.03614,-9.1526,-33.5215
7.08926,1.31686,3.0248,-9.11353,-33.526
7.11529,1.32153,3.01459,-9.0898,-33.5292
7.11849,1.32211,3.01336,-9.08685,-33.5294
7.13966,1.32492,3.00925,-9.06626,-33.5321
7.16095,1.32743,3.00563,-9.04558,-33.5357
7.18977,1.33092,3.00147,-9.01734,-33.5397
7.2099,1.33319,2.99853,-8.99773,-33.5431
7.22589,1.33478,2.99641,-8.98205,-33.5454
7.25824,1.33785,2.99119,-8.95062,-33.551
7.27924,1.34012,2.98799,-8.93008,-33.5539
7.28048,1.34027,2.98775,-8.92887,-33.5541
7.33276,1.3471,2.98148,-8.87782,-33.5635
7.3843,1.35562,2.97115,-8.82812,-33.5724
7.39311,1.35727,2.96848,-8.81988,-33.574
7.40089,1.35844,2.96617,-8.81256,-33.5752
7.42846,1.36199,2.95785,-8.78684,-33.5807
7.43842,1.36325,2.95491,-8.77753,-33.5826
7.47038,1.36816,2.94728,-8.747,-33.5882
7.48334,1.36996,2.94417,-8.73473,-33.591
7.52583,1.37651,2.93412,-8.69418,-33.5988
7.56579,1.38384,2.9262,-8.65608,-33.6078
7.63188,1.39752,2.91409,-8.59317,-33.6241
7.63218,1.39759,2.91404,-8.59289,-33.6242
7.64403,1.40035,2.91202,-8.58173,-33.6276
7.67536,1.40796,2.90636,-8.55203,-33.6358
7.68309,1.41009,2.90475,-8.54471,-33.6378
7.68824,1.41135,2.9037,-8.53981,-33.6389
7.71317,1.41702,2.89849,-8.51627,-33.6453
7.72172,1.4189,2.89709,-8.50815,-33.6475
7.74193,1.42383,2.89312,-8.48892,-33.6523
7.77646,1.4333,2.88591,-8.45643,-33.6615
7.79501,1.43831,2.88282,-8.43888,-33.6667
7.85066,1.45596,2.87803,-8.38656,-33.685
7.85071,1.45597,2.87802,-8.38652,-33.6851
7.86132,1.45959,2.87766,-8.37645,-33.6884
7.8721,1.46346,2.87618,-8.36619,-33.6913
7.89745,1.47188,2.87365,-8.34229,-33.6994
7.92341,1.481,2.86981,-8.31771,-33.7068
7.93401,1.48476,2.86807,-8.30777,-33.7101
7.93995,1.48682,2.86747,-8.30219,-33.712
7.96784,1.49674,2.8638,-8.27577,-33.7202
7.98918,1.5051,2.86057,-8.25578,-33.7269
8.01103,1.51361,2.85835,-8.23525,-33.734
8.06254,1.53647,2.85402,-8.18734,-33.7525
8.0951,1.55197,2.85309,-8.15673,-33.7635
8.14624,1.57263,2.85318,-8.10902,-33.7819
8.15488,1.5763,2.85237,-8.10103,-33.7851
8.16657,1.58118,2.85074,-8.09012,-33.789
8.20267,1.59675,2.84529,-8.05674,-33.8016
8.24507,1.61769,2.83954,-8.01717,-33.8157
8.28721,1.63963,2.83323,-7.97774,-33.8292
8.31476,1.65556,2.82929,-7.95218,-33.8386
8.33252,1.66567,2.82795,-7.93579,-33.8454
8.37171,1.68769,2.82595,-7.89916,-33.8592
8.38141,1.69319,2.82535,-7.89019,-33.8628
8.38362,1.69439,2.82522,-7.88816,-33.8637
8.38776,1.69659,2.825,-7.88438,-33.8653
8.45069,1.72807,2.82403,-7.82571,-33.8881
8.46732,1.73644,2.82409,-7.81004,-33.8937
8.49547,1.75053,2.82488,-7.78377,-33.9037
8.50102,1.75326,2.825,-7.77854,-33.9056
8.51852,1.76182,2.82479,-7.7621,-33.9116
8.56105,1.78327,2.82447,-7.72253,-33.9272
8.57195,1.78883,2.8243,-7.71249,-33.9314
8.58356,1.79452,2.82417,-7.70191,-33.9362
8.59268,1.79864,2.82419,-7.69349,-33.9397
8.60046,1.80017,2.82484,-7.68675,-33.9435
8.63818,1.80647,2.82804,-7.65494,-33.9635
8.64723,1.8078,2.82886,-7.64749,-33.9686
8.67833,1.8105,2.82995,-7.62191,-33.9863
8.68179,1.81068,2.82992,-7.61904,-33.9882
8.70552,1.81195,2.82984,-7.59885,-34.0007
8.7111,1.81211,2.82968,-7.59404,-34.0035
8.73148,1.81186,2.82921,-7.57689,-34.0145
8.75837,1.81206,2.82948,-7.55433,-34.0291
8.76673,1.81053,2.82869,-7.54709,-34.0332
8.79948,1.80307,2.82525,-7.52001,-34.0513
8.92658,1.79129,2.81819,-7.40756,-34.1101
8.93602,1.79095,2.81728,-7.39936,-34.1147
8.97404,1.79096,2.81552,-7.3649,-34.1307
8.98653,1.79018,2.81462,-7.35456,-34.1376
8.99452,1.78928,2.81415,-7.34748,-34.1413
9.04932,1.78197,2.81003,-7.29906,-34.1666
9.05973,1.78149,2.80956,-7.28995,-34.1717
9.19263,1.77424,2.79648,-7.17726,-34.2409
9.19527,1.77435,2.7963,-7.17504,-34.2423
9.24181,1.77591,2.79167,-7.13562,-34.2666
9.25075,1.77583,2.79039,-7.12799,-34.2711
9.2692,1.77513,2.78815,-7.11243,-34.2807
9.30369,1.7739,2.7833,-7.08286,-34.2978
9.37347,1.7739,2.77564,-7.02375,-34.3341
9.40981,1.77787,2.77293,-6.99321,-34.3536
9.43351,1.77938,2.7712,-6.97279,-34.3655
9.47467,1.78301,2.76803,-6.93832,-34.3878
