"Distance","Diameter","RAS_R","RAS_A","RAS_S"
12.4936,2.00507,7.43983,-25.3148,-7.2303
12.5539,1.98043,7.39489,-25.3152,-7.19016
12.6093,1.96003,7.35358,-25.3109,-7.15341
12.6103,1.9597,7.35284,-25.3108,-7.15276
12.6677,1.9402,7.30857,-25.3075,-7.11646
12.6781,1.93671,7.30076,-25.307,-7.10959
12.6944,1.93119,7.28817,-25.3059,-7.09927
12.7329,1.91726,7.25951,-25.3095,-7.07381
12.733,1.91723,7.25946,-25.3095,-7.07377
12.7373,1.91528,7.25606,-25.3094,-7.07103
12.8068,1.8845,7.20441,-25.3112,-7.02461
12.8086,1.8837,7.20302,-25.3113,-7.02345
12.8192,1.87927,7.19569,-25.3127,-7.01596
12.9453,1.83589,7.09833,-25.3032,-6.93628
12.989,1.82431,7.06478,-25.3035,-6.90833
13.0215,1.81691,7.04011,-25.3036,-6.88721
13.0314,1.81479,7.0325,-25.302,-6.88109
13.085,1.80279,6.9899,-25.2937,-6.84966
13.0931,1.8009,6.98366,-25.2914,-6.84498
13.2268,1.76815,6.88027,-25.2842,-6.76045
13.2309,1.7672,6.87715,-25.2842,-6.75785
13.2886,1.75475,6.83354,-25.2811,-6.72024
13.328,1.74584,6.80414,-25.2807,-6.694
13.3738,1.73729,6.77057,-25.2784,-6.66286
13.391,1.73445,6.75771,-25.2773,-6.65147
13.4582,1.72744,6.70598,-25.2713,-6.60909
13.4952,1.72477,6.67652,-25.2688,-6.58688
13.5176,1.72323,6.65924,-25.2683,-6.57262
13.5387,1.72084,6.64243,-25.2683,-6.55974
13.5555,1.71883,6.62925,-25.2679,-6.54937
13.5633,1.71777,6.62306,-25.2679,-6.54469
13.6015,1.71177,6.59326,-25.2672,-6.5207
13.673,1.70542,6.53893,-25.2653,-6.47433
13.6758,1.70523,6.53679,-25.2653,-6.47256
13.6972,1.7036,6.52104,-25.2671,-6.45823
13.7052,1.70265,6.51527,-25.2687,-6.45287
13.7052,1.70265,6.51525,-25.2687,-6.45285
13.7134,1.70167,6.50933,-25.2704,-6.4474
13.7272,1.69978,6.49898,-25.2713,-6.4383
13.7361,1.69835,6.49252,-25.2721,-6.43221
13.7728,1.69134,6.46597,-25.2782,-6.40776
13.7984,1.68699,6.44765,-25.282,-6.39017
13.7985,1.68697,6.44759,-25.282,-6.39011
13.8211,1.68312,6.43121,-25.2858,-6.3751
13.8664,1.67842,6.39716,-25.2911,-6.34565
13.8664,1.67842,6.39713,-25.2911,-6.34563
13.8737,1.67777,6.39171,-25.2916,-6.34081
13.9086,1.67431,6.36644,-25.2941,-6.31693
13.9164,1.67357,6.3609,-25.2946,-6.31144
13.9246,1.67275,6.35534,-25.296,-6.30552
13.9758,1.6672,6.3185,-25.2988,-6.27012
14.0072,1.66409,6.29491,-25.2998,-6.24945
14.068,1.66002,6.24914,-25.306,-6.2098
14.0718,1.65979,6.2462,-25.3064,-6.20743
14.0735,1.65967,6.24499,-25.3068,-6.20637
14.1025,1.65739,6.22383,-25.3123,-6.18734
14.1221,1.65493,6.20963,-25.3139,-6.17395
14.2183,1.65121,6.14128,-25.32,-6.10653
14.282,1.65578,6.09557,-25.3278,-6.06281
14.3005,1.65471,6.08268,-25.3286,-6.04949
14.316,1.65335,6.07155,-25.3294,-6.03881
14.355,1.65091,6.04492,-25.3362,-6.01105
14.3557,1.6509,6.04449,-25.3363,-6.01061
14.4486,1.65232,5.97824,-25.3467,-5.94632
14.4528,1.65248,5.97536,-25.3469,-5.94329
14.4979,1.6521,5.94486,-25.3522,-5.91038
14.4983,1.6521,5.94458,-25.3522,-5.91009
14.5103,1.65142,5.93656,-25.3537,-5.90133
14.511,1.65137,5.93608,-25.3538,-5.90082
14.5399,1.64871,5.91584,-25.3573,-5.88056
14.6512,1.64974,5.83518,-25.3667,-5.80434
14.6514,1.64975,5.83506,-25.3667,-5.80422
14.6617,1.65062,5.82789,-25.3677,-5.79691
14.6718,1.6515,5.82078,-25.3685,-5.7898
14.6742,1.65165,5.81903,-25.3687,-5.78811
14.6843,1.65185,5.81205,-25.3695,-5.78095
14.703,1.65087,5.79922,-25.3719,-5.76753
14.7261,1.64929,5.78282,-25.3746,-5.75145
14.7289,1.649,5.78081,-25.3748,-5.74958
14.8731,1.64862,5.68006,-25.3915,-5.64774
14.8737,1.64868,5.67962,-25.3916,-5.64729
14.8803,1.649,5.67505,-25.3923,-5.64265
14.9147,1.64979,5.65094,-25.3976,-5.61857
14.9166,1.64978,5.64968,-25.3979,-5.61729
14.9822,1.65128,5.60261,-25.4091,-5.57295
15.0313,1.65459,5.56715,-25.415,-5.53952
15.0536,1.65467,5.55113,-25.4175,-5.52417
15.0865,1.65549,5.52733,-25.4204,-5.5017
15.1543,1.661,5.47864,-25.4285,-5.45516
15.1547,1.66104,5.47836,-25.4286,-5.45489
15.2159,1.67106,5.43487,-25.4381,-5.41286
15.216,1.67107,5.43481,-25.4381,-5.4128
15.2362,1.67477,5.42005,-25.4422,-5.39963
15.247,1.67708,5.41199,-25.4444,-5.39278
15.269,1.68156,5.39604,-25.4481,-5.37807
15.2945,1.68638,5.37826,-25.4527,-5.36038
15.3192,1.68982,5.36067,-25.456,-5.34334
15.3265,1.69071,5.35558,-25.4572,-5.3383
15.3726,1.69734,5.32284,-25.4632,-5.3065
15.3925,1.7002,5.30915,-25.4656,-5.29218
15.4104,1.70395,5.29626,-25.4684,-5.28014
15.4188,1.70442,5.29032,-25.4698,-5.27436
15.4941,1.7142,5.23892,-25.484,-5.22116
15.5641,1.72672,5.19111,-25.4948,-5.17116
15.5856,1.73141,5.17702,-25.497,-5.15502
15.6091,1.73808,5.16095,-25.4992,-5.1381
15.6333,1.74552,5.14438,-25.5021,-5.12065
15.6395,1.74734,5.14002,-25.503,-5.11633
15.6564,1.75186,5.12938,-25.505,-5.10339
15.6979,1.76138,5.1008,-25.509,-5.0736
15.6982,1.76146,5.10057,-25.5091,-5.07337
15.7251,1.76806,5.08175,-25.5127,-5.05457
15.7556,1.77531,5.06081,-25.5179,-5.03297
15.7902,1.78363,5.03654,-25.5227,-5.00867
15.8184,1.79021,5.01651,-25.5278,-4.98958
15.8204,1.79068,5.01502,-25.5283,-4.98839
15.845,1.79614,4.9966,-25.5323,-4.97255
15.8522,1.79782,4.99103,-25.5335,-4.96817
15.8745,1.80276,4.97417,-25.5365,-4.95383
15.91,1.81078,4.94793,-25.5422,-4.93054
15.9341,1.81641,4.93083,-25.5448,-4.91378
15.9576,1.82165,4.91387,-25.5483,-4.89797
15.9694,1.82455,4.90529,-25.5503,-4.89007
15.9941,1.8305,4.88657,-25.5549,-4.87463
16.0374,1.84226,4.85546,-25.5622,-4.84541
16.041,1.84322,4.85294,-25.5626,-4.84287
16.0637,1.84879,4.83731,-25.5664,-4.82688
16.1116,1.85967,4.80262,-25.5728,-4.79443
16.1331,1.86499,4.78737,-25.5763,-4.77975
16.1434,1.86748,4.78059,-25.5775,-4.772
16.1435,1.86749,4.78056,-25.5775,-4.77197
16.1479,1.86871,4.77782,-25.5779,-4.76849
16.1567,1.87094,4.77201,-25.579,-4.76194
16.2002,1.88065,4.74084,-25.5843,-4.73216
16.228,1.88667,4.72005,-25.5885,-4.71424
16.2363,1.88878,4.7138,-25.59,-4.70885
16.2436,1.89072,4.70863,-25.5911,-4.70386
16.2635,1.89607,4.69438,-25.5945,-4.69035
16.2822,1.90058,4.68087,-25.597,-4.67774
16.2879,1.90193,4.6767,-25.5979,-4.67392
16.2884,1.90203,4.67636,-25.598,-4.67364
16.3133,1.90618,4.65862,-25.6003,-4.65629
16.3455,1.91259,4.63613,-25.6033,-4.63337
16.3517,1.91394,4.63172,-25.604,-4.62914
16.4101,1.92836,4.59126,-25.6116,-4.58776
16.469,1.94479,4.54773,-25.6223,-4.54946
