"Distance","Diameter","RAS_R","RAS_A","RAS_S"
18.1791,1.80603,-2.03054,-27.2523,3.09327
18.1954,1.80246,-2.04282,-27.2482,3.10322
18.2548,1.79027,-2.0886,-27.2388,3.13989
18.3311,1.77835,-2.14954,-27.2305,3.18501
18.408,1.77446,-2.20963,-27.2152,3.2305
18.4082,1.77446,-2.20976,-27.2151,3.23059
18.4719,1.77104,-2.25993,-27.2026,3.26791
18.4723,1.77104,-2.2602,-27.2025,3.26809
18.536,1.76901,-2.31001,-27.1868,3.30465
18.6462,1.78005,-2.39313,-27.1542,3.36912
18.6462,1.78006,-2.39316,-27.1542,3.36915
18.6505,1.7807,-2.39635,-27.1531,3.37188
18.7215,1.7908,-2.45066,-27.1358,3.41426
