Distance,Diameter,Radius,FFR,Text File Input
66.6142,1.61933,0.809665,,66.6142 0.809665 0
66.6735,1.62349,0.811745,,66.6735 0.811745 0
66.6772,1.62376,0.81188,,66.6772 0.81188 0
66.6864,1.62428,0.81214,,66.6864 0.81214 0
66.7305,1.62635,0.813175,,66.7305 0.813175 0
66.7413,1.62712,0.81356,,66.7413 0.81356 0
66.7586,1.62785,0.813925,,66.7586 0.813925 0
66.7793,1.6288,0.8144,,66.7793 0.8144 0
66.7987,1.62943,0.814715,,66.7987 0.814715 0
66.8041,1.62961,0.814805,,66.8041 0.814805 0
66.8456,1.63013,0.815065,,66.8456 0.815065 0
66.8667,1.62986,0.81493,,66.8667 0.81493 0
66.8744,1.62985,0.814925,,66.8744 0.814925 0
66.8989,1.63198,0.81599,,66.8989 0.81599 0
66.9156,1.63296,0.81648,,66.9156 0.81648 0
66.9491,1.6328,0.8164,,66.9491 0.8164 0
66.9597,1.63236,0.81618,,66.9597 0.81618 0
66.9797,1.63134,0.81567,,66.9797 0.81567 0
67.0127,1.62493,0.812465,,67.0127 0.812465 0
67.0253,1.62164,0.81082,,67.0253 0.81082 0
67.0713,1.61044,0.80522,,67.0713 0.80522 0
67.1074,1.59883,0.799415,,67.1074 0.799415 0
67.1227,1.59327,0.796635,,67.1227 0.796635 0
67.1396,1.58642,0.79321,,67.1396 0.79321 0
67.1744,1.57265,0.786325,,67.1744 0.786325 0
67.1745,1.57263,0.786315,,67.1745 0.786315 0
67.1872,1.56673,0.783365,,67.1872 0.783365 0
67.207,1.55572,0.77786,,67.207 0.77786 0
67.3472,1.49157,0.745785,,67.3472 0.745785 0
67.3554,1.48883,0.744415,,67.3554 0.744415 0
67.3935,1.47501,0.737505,,67.3935 0.737505 0
67.3935,1.47501,0.737505,,67.3935 0.737505 0
67.3935,1.475,0.7375,,67.3935 0.7375 0
67.4154,1.46684,0.73342,,67.4154 0.73342 0
67.4326,1.45974,0.72987,,67.4326 0.72987 0
67.4454,1.4543,0.72715,,67.4454 0.72715 0
67.4529,1.45092,0.72546,,67.4529 0.72546 0
67.4666,1.44442,0.72221,,67.4666 0.72221 0
67.4761,1.43991,0.719955,,67.4761 0.719955 0
67.5196,1.41903,0.709515,,67.5196 0.709515 0
67.5738,1.39517,0.697585,,67.5738 0.697585 0
67.5936,1.38525,0.692625,,67.5936 0.692625 0
67.652,1.35636,0.67818,,67.652 0.67818 0
67.777,1.31272,0.65636,,67.777 0.65636 0
67.7977,1.30788,0.65394,,67.7977 0.65394 0
67.8152,1.30326,0.65163,,67.8152 0.65163 0
67.8398,1.29669,0.648345,,67.8398 0.648345 0
67.8413,1.2963,0.64815,,67.8413 0.64815 0
67.8584,1.29199,0.645995,,67.8584 0.645995 0
67.8791,1.28523,0.642615,,67.8791 0.642615 0
67.8965,1.27957,0.639785,,67.8965 0.639785 0
67.8981,1.279,0.6395,,67.8981 0.6395 0
67.9359,1.26711,0.633555,,67.9359 0.633555 0
68.0023,1.25602,0.62801,,68.0023 0.62801 0
68.0324,1.25109,0.625545,,68.0324 0.625545 0
68.052,1.24994,0.62497,,68.052 0.62497 0
68.0768,1.24876,0.62438,,68.0768 0.62438 0
68.0777,1.24871,0.624355,,68.0777 0.624355 0
68.0905,1.2466,0.6233,,68.0905 0.6233 0
68.0914,1.24644,0.62322,,68.0914 0.62322 0
68.1339,1.23791,0.618955,,68.1339 0.618955 0
68.163,1.23575,0.617875,,68.163 0.617875 0
68.2645,1.23268,0.61634,,68.2645 0.61634 0
68.2896,1.2323,0.61615,,68.2896 0.61615 0
68.304,1.23194,0.61597,,68.304 0.61597 0
68.3265,1.23106,0.61553,,68.3265 0.61553 0
68.3596,1.23021,0.615105,,68.3596 0.615105 0
68.4054,1.22828,0.61414,,68.4054 0.61414 0
68.4537,1.22987,0.614935,,68.4537 0.614935 0
68.4537,1.22987,0.614935,,68.4537 0.614935 0
68.454,1.22989,0.614945,,68.454 0.614945 0
68.4766,1.23077,0.615385,,68.4766 0.615385 0
68.5177,1.23334,0.61667,,68.5177 0.61667 0
68.5296,1.23428,0.61714,,68.5296 0.61714 0
68.5324,1.23443,0.617215,,68.5324 0.617215 0
68.5711,1.23638,0.61819,,68.5711 0.61819 0
68.5785,1.23677,0.618385,,68.5785 0.618385 0
68.58,1.23683,0.618415,,68.58 0.618415 0
68.6201,1.23882,0.61941,,68.6201 0.61941 0
68.6311,1.23955,0.619775,,68.6311 0.619775 0
68.6427,1.24058,0.62029,,68.6427 0.62029 0
68.6756,1.24461,0.622305,,68.6756 0.622305 0
68.7131,1.25125,0.625625,,68.7131 0.625625 0
68.7225,1.25305,0.626525,,68.7225 0.626525 0
68.7246,1.25347,0.626735,,68.7246 0.626735 0
68.7363,1.25557,0.627785,,68.7363 0.627785 0
68.7641,1.25908,0.62954,,68.7641 0.62954 0
68.7897,1.26305,0.631525,,68.7897 0.631525 0
68.8383,1.27172,0.63586,,68.8383 0.63586 0
68.8703,1.27822,0.63911,,68.8703 0.63911 0
68.8908,1.28271,0.641355,,68.8908 0.641355 0
68.8954,1.28372,0.64186,,68.8954 0.64186 0
68.9165,1.2885,0.64425,,68.9165 0.64425 0
68.9467,1.29602,0.64801,,68.9467 0.64801 0
68.9628,1.30027,0.650135,,68.9628 0.650135 0
68.9635,1.30046,0.65023,,68.9635 0.65023 0
68.9636,1.30048,0.65024,,68.9636 0.65024 0
68.9749,1.30304,0.65152,,68.9749 0.65152 0
69.0027,1.3088,0.6544,,69.0027 0.6544 0
69.0257,1.31433,0.657165,,69.0257 0.657165 0
69.0273,1.3147,0.65735,,69.0273 0.65735 0
69.0569,1.32098,0.66049,,69.0569 0.66049 0
69.0976,1.32725,0.663625,,69.0976 0.663625 0
69.115,1.32934,0.66467,,69.115 0.66467 0
69.115,1.32934,0.66467,,69.115 0.66467 0
69.1151,1.32935,0.664675,,69.1151 0.664675 0
69.1306,1.32939,0.664695,,69.1306 0.664695 0
69.1309,1.32938,0.66469,,69.1309 0.66469 0
69.1441,1.32911,0.664555,,69.1441 0.664555 0
69.1819,1.32834,0.66417,,69.1819 0.66417 0
69.1996,1.32842,0.66421,,69.1996 0.66421 0
69.2365,1.32922,0.66461,,69.2365 0.66461 0
69.2511,1.32983,0.664915,,69.2511 0.664915 0
69.2573,1.33,0.665,,69.2573 0.665 0
69.2802,1.33033,0.665165,,69.2802 0.665165 0
69.2854,1.3305,0.66525,,69.2854 0.66525 0
69.3059,1.33154,0.66577,,69.3059 0.66577 0
69.306,1.33154,0.66577,,69.306 0.66577 0
69.3098,1.33163,0.665815,,69.3098 0.665815 0
69.3192,1.33156,0.66578,,69.3192 0.66578 0
69.3262,1.33158,0.66579,,69.3262 0.66579 0
69.3476,1.33147,0.665735,,69.3476 0.665735 0
69.3532,1.33151,0.665755,,69.3532 0.665755 0
69.3538,1.33151,0.665755,,69.3538 0.665755 0
69.3978,1.33059,0.665295,,69.3978 0.665295 0
69.436,1.3327,0.66635,,69.436 0.66635 0
69.475,1.33685,0.668425,,69.475 0.668425 0
69.4779,1.33713,0.668565,,69.4779 0.668565 0
69.5098,1.34055,0.670275,,69.5098 0.670275 0
69.543,1.34403,0.672015,,69.543 0.672015 0
69.5603,1.34614,0.67307,,69.5603 0.67307 0
69.5939,1.351,0.6755,,69.5939 0.6755 0
69.6042,1.3529,0.67645,,69.6042 0.67645 0
69.6149,1.3549,0.67745,,69.6149 0.67745 0
69.6196,1.35587,0.677935,,69.6196 0.677935 0
69.6334,1.3583,0.67915,,69.6334 0.67915 0
69.6545,1.36104,0.68052,,69.6545 0.68052 0
69.6594,1.36152,0.68076,,69.6594 0.68076 0
69.69,1.36542,0.68271,,69.69 0.68271 0
69.6959,1.3659,0.68295,,69.6959 0.68295 0
69.705,1.36641,0.683205,,69.705 0.683205 0
69.7338,1.36942,0.68471,,69.7338 0.68471 0
69.7339,1.36945,0.684725,,69.7339 0.684725 0
69.7469,1.37164,0.68582,,69.7469 0.68582 0
69.7509,1.3722,0.6861,,69.7509 0.6861 0
69.7816,1.37722,0.68861,,69.7816 0.68861 0
69.7938,1.37929,0.689645,,69.7938 0.689645 0
69.8,1.38047,0.690235,,69.8 0.690235 0
69.8005,1.38053,0.690265,,69.8005 0.690265 0
69.8187,1.38332,0.69166,,69.8187 0.69166 0
69.8373,1.38598,0.69299,,69.8373 0.69299 0
69.8435,1.38674,0.69337,,69.8435 0.69337 0
69.8474,1.38714,0.69357,,69.8474 0.69357 0
69.8475,1.38715,0.693575,,69.8475 0.693575 0
69.8667,1.3889,0.69445,,69.8667 0.69445 0
69.867,1.38893,0.694465,,69.867 0.694465 0
69.8874,1.39097,0.695485,,69.8874 0.695485 0
69.8874,1.39098,0.69549,,69.8874 0.69549 0
69.9026,1.39278,0.69639,,69.9026 0.69639 0
69.9325,1.39605,0.698025,,69.9325 0.698025 0
69.9487,1.39847,0.699235,,69.9487 0.699235 0
69.9498,1.3987,0.69935,,69.9498 0.69935 0
69.9661,1.40206,0.70103,,69.9661 0.70103 0
69.9782,1.40446,0.70223,,69.9782 0.70223 0
69.9808,1.40499,0.702495,,69.9808 0.702495 0
69.9809,1.40501,0.702505,,69.9809 0.702505 0
70.0075,1.411,0.7055,,70.0075 0.7055 0
70.0103,1.41164,0.70582,,70.0103 0.70582 0
70.0205,1.41358,0.70679,,70.0205 0.70679 0
70.0286,1.41481,0.707405,,70.0286 0.707405 0
70.0287,1.41484,0.70742,,70.0287 0.70742 0
70.0451,1.41754,0.70877,,70.0451 0.70877 0
70.0501,1.41807,0.709035,,70.0501 0.709035 0
70.0935,1.42274,0.71137,,70.0935 0.71137 0
70.0983,1.42339,0.711695,,70.0983 0.711695 0
70.1315,1.42843,0.714215,,70.1315 0.714215 0
70.1342,1.42894,0.71447,,70.1342 0.71447 0
70.1746,1.43501,0.717505,,70.1746 0.717505 0
70.1807,1.43598,0.71799,,70.1807 0.71799 0
70.1891,1.4373,0.71865,,70.1891 0.71865 0
70.2017,1.43892,0.71946,,70.2017 0.71946 0
70.2075,1.43944,0.71972,,70.2075 0.71972 0
70.2075,1.43944,0.71972,,70.2075 0.71972 0
70.2116,1.43958,0.71979,,70.2116 0.71979 0
70.246,1.44078,0.72039,,70.246 0.72039 0
70.2485,1.44086,0.72043,,70.2485 0.72043 0
70.2851,1.44079,0.720395,,70.2851 0.720395 0
70.2857,1.44081,0.720405,,70.2857 0.720405 0
70.334,1.44262,0.72131,,70.334 0.72131 0
70.3726,1.446,0.723,,70.3726 0.723 0
70.3728,1.44602,0.72301,,70.3728 0.72301 0
70.3838,1.44713,0.723565,,70.3838 0.723565 0
70.3987,1.44727,0.723635,,70.3987 0.723635 0
70.4625,1.44556,0.72278,,70.4625 0.72278 0
70.5567,1.45532,0.72766,,70.5567 0.72766 0
70.6041,1.46598,0.73299,,70.6041 0.73299 0
70.6144,1.46739,0.733695,,70.6144 0.733695 0
70.6145,1.4674,0.7337,,70.6145 0.7337 0
70.6424,1.47032,0.73516,,70.6424 0.73516 0
70.6606,1.47227,0.736135,,70.6606 0.736135 0
70.6611,1.4723,0.73615,,70.6611 0.73615 0
70.6643,1.47242,0.73621,,70.6643 0.73621 0
70.7182,1.47603,0.738015,,70.7182 0.738015 0
70.7266,1.47667,0.738335,,70.7266 0.738335 0
70.7648,1.47584,0.73792,,70.7648 0.73792 0
70.7931,1.47407,0.737035,,70.7931 0.737035 0
70.799,1.47355,0.736775,,70.799 0.736775 0
70.8348,1.46967,0.734835,,70.8348 0.734835 0
70.8437,1.46896,0.73448,,70.8437 0.73448 0
70.8609,1.46764,0.73382,,70.8609 0.73382 0
70.8642,1.46738,0.73369,,70.8642 0.73369 0
70.9193,1.46228,0.73114,,70.9193 0.73114 0
70.9195,1.46226,0.73113,,70.9195 0.73113 0
70.9492,1.46034,0.73017,,70.9492 0.73017 0
70.9546,1.4599,0.72995,,70.9546 0.72995 0
70.9708,1.45746,0.72873,,70.9708 0.72873 0
71.0088,1.45167,0.725835,,71.0088 0.725835 0
71.0871,1.44639,0.723195,,71.0871 0.723195 0
71.1296,1.44248,0.72124,,71.1296 0.72124 0
71.1432,1.44151,0.720755,,71.1432 0.720755 0
71.1441,1.44141,0.720705,,71.1441 0.720705 0
71.1781,1.43703,0.718515,,71.1781 0.718515 0
71.1884,1.43589,0.717945,,71.1884 0.717945 0
71.2394,1.43277,0.716385,,71.2394 0.716385 0
71.2488,1.43228,0.71614,,71.2488 0.71614 0
71.3079,1.43018,0.71509,,71.3079 0.71509 0
71.3182,1.43019,0.715095,,71.3182 0.715095 0
71.3183,1.43019,0.715095,,71.3183 0.715095 0
71.3209,1.42998,0.71499,,71.3209 0.71499 0
71.322,1.42987,0.714935,,71.322 0.714935 0
71.3715,1.4263,0.71315,,71.3715 0.71315 0
71.3716,1.42629,0.713145,,71.3716 0.713145 0
71.3788,1.42586,0.71293,,71.3788 0.71293 0
71.4231,1.42284,0.71142,,71.4231 0.71142 0
71.476,1.42254,0.71127,,71.476 0.71127 0
71.5142,1.4243,0.71215,,71.5142 0.71215 0
71.5304,1.42506,0.71253,,71.5304 0.71253 0
71.5344,1.42526,0.71263,,71.5344 0.71263 0
71.5765,1.42716,0.71358,,71.5765 0.71358 0
71.5848,1.42751,0.713755,,71.5848 0.713755 0
71.6351,1.42853,0.714265,,71.6351 0.714265 0
71.6464,1.42897,0.714485,,71.6464 0.714485 0
71.6501,1.42898,0.71449,,71.6501 0.71449 0
71.6938,1.43044,0.71522,,71.6938 0.71522 0
71.7137,1.43138,0.71569,,71.7137 0.71569 0
71.7685,1.43652,0.71826,,71.7685 0.71826 0
71.7796,1.43765,0.718825,,71.7796 0.718825 0
71.8328,1.44388,0.72194,,71.8328 0.72194 0
71.8448,1.44537,0.722685,,71.8448 0.722685 0
71.8608,1.4468,0.7234,,71.8608 0.7234 0
71.9028,1.45032,0.72516,,71.9028 0.72516 0
71.9029,1.45032,0.72516,,71.9029 0.72516 0
71.9413,1.45419,0.727095,,71.9413 0.727095 0
71.9724,1.45762,0.72881,,71.9724 0.72881 0
72.026,1.46739,0.733695,,72.026 0.733695 0
72.0273,1.46758,0.73379,,72.0273 0.73379 0
72.0831,1.47593,0.737965,,72.0831 0.737965 0
72.0858,1.47637,0.738185,,72.0858 0.738185 0
72.0898,1.47706,0.73853,,72.0898 0.73853 0
72.115,1.4806,0.7403,,72.115 0.7403 0
72.1387,1.48281,0.741405,,72.1387 0.741405 0
72.1575,1.48436,0.74218,,72.1575 0.74218 0
72.173,1.48572,0.74286,,72.173 0.74286 0
72.1849,1.48681,0.743405,,72.1849 0.743405 0
72.2121,1.49022,0.74511,,72.2121 0.74511 0
72.2528,1.49356,0.74678,,72.2528 0.74678 0
72.2837,1.49543,0.747715,,72.2837 0.747715 0
72.284,1.49545,0.747725,,72.284 0.747725 0
72.3016,1.49681,0.748405,,72.3016 0.748405 0
72.3147,1.4977,0.74885,,72.3147 0.74885 0
72.3307,1.49581,0.747905,,72.3307 0.747905 0
72.3557,1.49233,0.746165,,72.3557 0.746165 0
72.3609,1.49165,0.745825,,72.3609 0.745825 0
72.3736,1.48934,0.74467,,72.3736 0.74467 0
72.3851,1.48678,0.74339,,72.3851 0.74339 0
72.4274,1.47677,0.738385,,72.4274 0.738385 0
72.4315,1.47582,0.73791,,72.4315 0.73791 0
72.4637,1.46671,0.733355,,72.4637 0.733355 0
72.4906,1.45936,0.72968,,72.4906 0.72968 0
72.5203,1.45153,0.725765,,72.5203 0.725765 0
72.5495,1.44295,0.721475,,72.5495 0.721475 0
72.5726,1.43665,0.718325,,72.5726 0.718325 0
72.5779,1.43485,0.717425,,72.5779 0.717425 0
72.6027,1.42643,0.713215,,72.6027 0.713215 0
72.607,1.42501,0.712505,,72.607 0.712505 0
72.6146,1.42228,0.71114,,72.6146 0.71114 0
72.6402,1.41299,0.706495,,72.6402 0.706495 0
72.6771,1.39989,0.699945,,72.6771 0.699945 0
72.7069,1.39033,0.695165,,72.7069 0.695165 0
72.7349,1.38068,0.69034,,72.7349 0.69034 0
72.7596,1.37291,0.686455,,72.7596 0.686455 0
72.7675,1.37032,0.68516,,72.7675 0.68516 0
72.7924,1.36232,0.68116,,72.7924 0.68116 0
72.8173,1.35467,0.677335,,72.8173 0.677335 0
72.8835,1.33746,0.66873,,72.8835 0.66873 0
72.8944,1.33481,0.667405,,72.8944 0.667405 0
72.9543,1.32111,0.660555,,72.9543 0.660555 0
72.9975,1.31081,0.655405,,72.9975 0.655405 0
72.9992,1.31038,0.65519,,72.9992 0.65519 0
73.0651,1.29372,0.64686,,73.0651 0.64686 0
73.0779,1.29185,0.645925,,73.0779 0.645925 0
73.1427,1.28371,0.641855,,73.1427 0.641855 0
73.1746,1.28193,0.640965,,73.1746 0.640965 0
73.1783,1.28171,0.640855,,73.1783 0.640855 0
73.1896,1.28124,0.64062,,73.1896 0.64062 0
73.2109,1.27945,0.639725,,73.2109 0.639725 0
73.2139,1.27915,0.639575,,73.2139 0.639575 0
73.2638,1.27378,0.63689,,73.2638 0.63689 0
73.2745,1.27284,0.63642,,73.2745 0.63642 0
73.2753,1.2727,0.63635,,73.2753 0.63635 0
73.3688,1.26842,0.63421,,73.3688 0.63421 0
73.4594,1.27601,0.638005,,73.4594 0.638005 0
73.4635,1.27679,0.638395,,73.4635 0.638395 0
73.4647,1.27696,0.63848,,73.4647 0.63848 0
73.4717,1.27775,0.638875,,73.4717 0.638875 0
73.4766,1.27841,0.639205,,73.4766 0.639205 0
73.5238,1.28582,0.64291,,73.5238 0.64291 0
73.5307,1.28657,0.643285,,73.5307 0.643285 0
73.5334,1.28683,0.643415,,73.5334 0.643415 0
73.5841,1.29473,0.647365,,73.5841 0.647365 0
73.5927,1.2957,0.64785,,73.5927 0.64785 0
73.6044,1.29688,0.64844,,73.6044 0.64844 0
73.6131,1.2981,0.64905,,73.6131 0.64905 0
73.6738,1.31037,0.655185,,73.6738 0.655185 0
73.6762,1.31087,0.655435,,73.6762 0.655435 0
73.7319,1.32334,0.66167,,73.7319 0.66167 0
73.7402,1.32547,0.662735,,73.7402 0.662735 0
73.7637,1.33041,0.665205,,73.7637 0.665205 0
73.8028,1.34049,0.670245,,73.8028 0.670245 0
73.8059,1.34131,0.670655,,73.8059 0.670655 0
73.8119,1.34253,0.671265,,73.8119 0.671265 0
73.8255,1.34535,0.672675,,73.8255 0.672675 0
73.862,1.35406,0.67703,,73.862 0.67703 0
73.8697,1.3557,0.67785,,73.8697 0.67785 0
73.945,1.37405,0.687025,,73.945 0.687025 0
73.9923,1.38701,0.693505,,73.9923 0.693505 0
74.0291,1.39725,0.698625,,74.0291 0.698625 0
74.0353,1.39882,0.69941,,74.0353 0.69941 0
74.0586,1.40416,0.70208,,74.0586 0.70208 0
74.0931,1.41265,0.706325,,74.0931 0.706325 0
74.0974,1.41356,0.70678,,74.0974 0.70678 0
74.1899,1.43889,0.719445,,74.1899 0.719445 0
74.192,1.43957,0.719785,,74.192 0.719785 0
74.2501,1.45838,0.72919,,74.2501 0.72919 0
74.2717,1.46429,0.732145,,74.2717 0.732145 0
74.3183,1.47566,0.73783,,74.3183 0.73783 0
74.322,1.47631,0.738155,,74.322 0.738155 0
74.3533,1.47936,0.73968,,74.3533 0.73968 0
74.3689,1.48047,0.740235,,74.3689 0.740235 0
74.3801,1.48136,0.74068,,74.3801 0.74068 0
74.4013,1.48299,0.741495,,74.4013 0.741495 0
74.4146,1.48384,0.74192,,74.4146 0.74192 0
74.4272,1.4843,0.74215,,74.4272 0.74215 0
74.4431,1.48471,0.742355,,74.4431 0.742355 0
74.4705,1.4824,0.7412,,74.4705 0.7412 0
74.5147,1.48042,0.74021,,74.5147 0.74021 0
74.5233,1.47921,0.739605,,74.5233 0.739605 0
74.5933,1.47018,0.73509,,74.5933 0.73509 0
74.5993,1.46954,0.73477,,74.5993 0.73477 0
74.6392,1.46445,0.732225,,74.6392 0.732225 0
74.6684,1.4619,0.73095,,74.6684 0.73095 0
74.6823,1.45878,0.72939,,74.6823 0.72939 0
74.6993,1.45539,0.727695,,74.6993 0.727695 0
74.7294,1.44863,0.724315,,74.7294 0.724315 0
74.7455,1.44533,0.722665,,74.7455 0.722665 0
74.7612,1.44298,0.72149,,74.7612 0.72149 0
74.7637,1.4425,0.72125,,74.7637 0.72125 0
74.8286,1.42944,0.71472,,74.8286 0.71472 0
74.8286,1.42943,0.714715,,74.8286 0.714715 0
74.8316,1.42866,0.71433,,74.8316 0.71433 0
74.8561,1.42208,0.71104,,74.8561 0.71104 0
74.8566,1.42192,0.71096,,74.8566 0.71096 0
74.9208,1.40034,0.70017,,74.9208 0.70017 0
74.9366,1.39465,0.697325,,74.9366 0.697325 0
74.9429,1.39208,0.69604,,74.9429 0.69604 0
75.004,1.36749,0.683745,,75.004 0.683745 0
75.0047,1.36721,0.683605,,75.0047 0.683605 0
75.0349,1.35424,0.67712,,75.0349 0.67712 0
75.0867,1.33334,0.66667,,75.0867 0.66667 0
75.1421,1.31336,0.65668,,75.1421 0.65668 0
75.1421,1.31335,0.656675,,75.1421 0.656675 0
75.1459,1.31208,0.65604,,75.1459 0.65604 0
75.146,1.31205,0.656025,,75.146 0.656025 0
75.1648,1.30471,0.652355,,75.1648 0.652355 0
75.1772,1.29916,0.64958,,75.1772 0.64958 0
75.2341,1.27543,0.637715,,75.2341 0.637715 0
75.235,1.27509,0.637545,,75.235 0.637545 0
75.2608,1.26461,0.632305,,75.2608 0.632305 0
75.2759,1.2581,0.62905,,75.2759 0.62905 0
75.3229,1.24069,0.620345,,75.3229 0.620345 0
75.3337,1.23665,0.618325,,75.3337 0.618325 0
75.334,1.2365,0.61825,,75.334 0.61825 0
75.3943,1.21117,0.605585,,75.3943 0.605585 0
75.3987,1.20935,0.604675,,75.3987 0.604675 0
75.4329,1.19461,0.597305,,75.4329 0.597305 0
75.4889,1.17146,0.58573,,75.4889 0.58573 0
75.5143,1.162,0.581,,75.5143 0.581 0
75.5594,1.14637,0.573185,,75.5594 0.573185 0
75.5595,1.14632,0.57316,,75.5595 0.57316 0
75.5705,1.14245,0.571225,,75.5705 0.571225 0
75.6138,1.12776,0.56388,,75.6138 0.56388 0
75.6172,1.12663,0.563315,,75.6172 0.563315 0
75.6606,1.11149,0.555745,,75.6606 0.555745 0
75.699,1.09771,0.548855,,75.699 0.548855 0
75.7357,1.08639,0.543195,,75.7357 0.543195 0
75.7707,1.07588,0.53794,,75.7707 0.53794 0
75.8164,1.06511,0.532555,,75.8164 0.532555 0
75.8209,1.06396,0.53198,,75.8209 0.53198 0
75.8607,1.05646,0.52823,,75.8607 0.52823 0
75.8823,1.0531,0.52655,,75.8823 0.52655 0
75.9362,1.04687,0.523435,,75.9362 0.523435 0
75.971,1.04529,0.522645,,75.971 0.522645 0
75.9846,1.04405,0.522025,,75.9846 0.522025 0
76.0107,1.04125,0.520625,,76.0107 0.520625 0
76.0133,1.04096,0.52048,,76.0133 0.52048 0
76.0532,1.0371,0.51855,,76.0532 0.51855 0
76.0973,1.0354,0.5177,,76.0973 0.5177 0
76.1458,1.03756,0.51878,,76.1458 0.51878 0
76.1463,1.03756,0.51878,,76.1463 0.51878 0
76.1937,1.03722,0.51861,,76.1937 0.51861 0
76.1989,1.03739,0.518695,,76.1989 0.518695 0
76.2163,1.03742,0.51871,,76.2163 0.51871 0
76.2741,1.03997,0.519985,,76.2741 0.519985 0
76.2924,1.04173,0.520865,,76.2924 0.520865 0
76.3413,1.04892,0.52446,,76.3413 0.52446 0
76.3469,1.04997,0.524985,,76.3469 0.524985 0
76.3476,1.05007,0.525035,,76.3476 0.525035 0
76.3648,1.05243,0.526215,,76.3648 0.526215 0
76.365,1.05244,0.52622,,76.365 0.52622 0
76.3795,1.05304,0.52652,,76.3795 0.52652 0
76.402,1.05441,0.527205,,76.402 0.527205 0
76.402,1.05442,0.52721,,76.402 0.52721 0
76.4242,1.05688,0.52844,,76.4242 0.52844 0
76.4476,1.06031,0.530155,,76.4476 0.530155 0
76.4481,1.06042,0.53021,,76.4481 0.53021 0
76.4704,1.06485,0.532425,,76.4704 0.532425 0
76.4705,1.06486,0.53243,,76.4705 0.53243 0
76.4775,1.06615,0.533075,,76.4775 0.533075 0
76.4781,1.06626,0.53313,,76.4781 0.53313 0
76.5093,1.07167,0.535835,,76.5093 0.535835 0
76.5111,1.07194,0.53597,,76.5111 0.53597 0
76.54,1.07614,0.53807,,76.54 0.53807 0
76.587,1.0865,0.54325,,76.587 0.54325 0
76.5918,1.08758,0.54379,,76.5918 0.54379 0
76.6077,1.09208,0.54604,,76.6077 0.54604 0
76.6325,1.09957,0.549785,,76.6325 0.549785 0
76.6348,1.10024,0.55012,,76.6348 0.55012 0
76.6416,1.1021,0.55105,,76.6416 0.55105 0
76.644,1.10282,0.55141,,76.644 0.55141 0
76.6793,1.11403,0.557015,,76.6793 0.557015 0
76.6849,1.11598,0.55799,,76.6849 0.55799 0
76.6938,1.11842,0.55921,,76.6938 0.55921 0
76.7362,1.12983,0.564915,,76.7362 0.564915 0
76.7431,1.13187,0.565935,,76.7431 0.565935 0
76.7447,1.13234,0.56617,,76.7447 0.56617 0
76.7895,1.14649,0.573245,,76.7895 0.573245 0
76.7897,1.14656,0.57328,,76.7897 0.57328 0
76.8025,1.15106,0.57553,,76.8025 0.57553 0
76.8068,1.15251,0.576255,,76.8068 0.576255 0
76.8275,1.15831,0.579155,,76.8275 0.579155 0
76.8458,1.1634,0.5817,,76.8458 0.5817 0
76.8497,1.16451,0.582255,,76.8497 0.582255 0
76.8556,1.16586,0.58293,,76.8556 0.58293 0
76.8672,1.16872,0.58436,,76.8672 0.58436 0
76.8906,1.17502,0.58751,,76.8906 0.58751 0
76.9015,1.17822,0.58911,,76.9015 0.58911 0
76.9113,1.18113,0.590565,,76.9113 0.590565 0
76.9181,1.18329,0.591645,,76.9181 0.591645 0
76.9385,1.19039,0.595195,,76.9385 0.595195 0
76.945,1.19286,0.59643,,76.945 0.59643 0
76.965,1.20016,0.60008,,76.965 0.60008 0
76.9772,1.20457,0.602285,,76.9772 0.602285 0
76.9976,1.21163,0.605815,,76.9976 0.605815 0
77.0236,1.22048,0.61024,,77.0236 0.61024 0
77.0369,1.22456,0.61228,,77.0369 0.61228 0
77.0452,1.22705,0.613525,,77.0452 0.613525 0
77.0641,1.23221,0.616105,,77.0641 0.616105 0
77.0641,1.23223,0.616115,,77.0641 0.616115 0
77.0796,1.23684,0.61842,,77.0796 0.61842 0
77.0799,1.23695,0.618475,,77.0799 0.618475 0
77.1168,1.2499,0.62495,,77.1168 0.62495 0
77.1333,1.25606,0.62803,,77.1333 0.62803 0
77.1492,1.26099,0.630495,,77.1492 0.630495 0
77.1492,1.261,0.6305,,77.1492 0.6305 0
77.1628,1.26461,0.632305,,77.1628 0.632305 0
77.169,1.26637,0.633185,,77.169 0.633185 0
77.1826,1.26948,0.63474,,77.1826 0.63474 0
77.2151,1.27726,0.63863,,77.2151 0.63863 0
77.2312,1.28117,0.640585,,77.2312 0.640585 0
77.2316,1.28128,0.64064,,77.2316 0.64064 0
77.279,1.29461,0.647305,,77.279 0.647305 0
77.3038,1.3032,0.6516,,77.3038 0.6516 0
77.3127,1.30656,0.65328,,77.3127 0.65328 0
77.3156,1.30758,0.65379,,77.3156 0.65379 0
77.3386,1.3148,0.6574,,77.3386 0.6574 0
77.3386,1.31481,0.657405,,77.3386 0.657405 0
77.3501,1.31823,0.659115,,77.3501 0.659115 0
77.3504,1.31833,0.659165,,77.3504 0.659165 0
77.3627,1.3217,0.66085,,77.3627 0.66085 0
77.3848,1.32619,0.663095,,77.3848 0.663095 0
77.3879,1.3266,0.6633,,77.3879 0.6633 0
77.4002,1.32852,0.66426,,77.4002 0.66426 0
77.4041,1.32919,0.664595,,77.4041 0.664595 0
