Distance,Diameter
21.4893,1.61402
21.4985,1.61215
21.5314,1.60591
21.5417,1.60413
21.5981,1.594
21.6498,1.58597
21.6634,1.58407
21.6845,1.58025
21.745,1.57081
21.7477,1.57042
21.8018,1.56078
21.846,1.55015
21.8629,1.54587
21.913,1.53447
21.9153,1.53385
22.024,1.51521
22.0343,1.51438
22.036,1.51417
22.06,1.51106
22.0651,1.51045
22.0783,1.50843
22.095,1.50552
22.1092,1.50265
22.1173,1.50099
22.2,1.49006
22.2126,1.48897
22.2368,1.48658
22.262,1.48441
22.2743,1.48286
22.2811,1.48174
22.3529,1.4681
22.3809,1.46317
22.4052,1.45847
22.4917,1.44645
22.4976,1.44595
22.5437,1.4432
22.566,1.44256
22.5682,1.44223
22.6566,1.43859
22.6665,1.43911
22.6953,1.44177
22.6966,1.4419
22.7248,1.44484
22.725,1.44486
22.7585,1.44962
22.7589,1.44967
22.771,1.45122
22.7739,1.45146
22.7906,1.45299
22.8237,1.45751
22.8256,1.45781
22.8426,1.45969
22.8429,1.45972
22.8918,1.46673
22.9422,1.47785
22.9459,1.47868
22.9763,1.48577
22.9764,1.48581
22.99,1.48962
22.99,1.48962
22.9921,1.49015
22.9945,1.49067
23.0054,1.4927
23.0142,1.49433
23.0216,1.49559
23.0676,1.5054
23.0676,1.50541
23.0754,1.5075
23.0768,1.50789
23.1206,1.51956
23.1295,1.52206
23.1516,1.5275
23.1516,1.5275
23.1524,1.52772
23.1525,1.52776
23.1643,1.53087
23.1644,1.53089
23.1756,1.53369
23.1813,1.53491
23.1887,1.53624
23.2001,1.53814
23.2057,1.53901
23.2084,1.53946
23.2137,1.54026
23.2354,1.54301
23.2441,1.54452
23.2445,1.54461
23.3031,1.5563
23.3032,1.5563
23.3078,1.55752
23.3182,1.55999
23.3428,1.56674
23.3609,1.57132
23.3655,1.57241
23.4016,1.58178
23.4098,1.58328
23.4102,1.58336
23.4466,1.58967
23.4517,1.59043
23.4607,1.5916
23.4608,1.59161
23.4804,1.59465
23.4806,1.59468
23.4904,1.59648
23.4905,1.59649
23.4965,1.59756
23.4966,1.59758
23.5248,1.60278
23.525,1.60282
23.5408,1.60615
23.5409,1.60616
23.565,1.61
23.5783,1.61252
23.5921,1.6147
23.6149,1.61793
23.6363,1.62206
23.6426,1.62304
23.668,1.62642
23.6781,1.62738
23.7001,1.62986
23.7001,1.62987
23.7082,1.63103
23.7083,1.63104
23.7294,1.6341
23.7296,1.63413
23.7355,1.63509
23.7355,1.6351
23.7404,1.63593
23.7406,1.63597
23.7481,1.63732
23.7718,1.6418
23.7774,1.64288
23.7916,1.64575
23.8133,1.65084
23.8191,1.65211
23.8612,1.66117
23.8612,1.66118
23.8647,1.66191
23.8692,1.66278
23.8748,1.6637
23.9002,1.6687
23.9003,1.66872
23.9265,1.674
23.9321,1.67517
23.9322,1.6752
23.9437,1.67695
23.9437,1.67696
23.9491,1.67769
23.9492,1.67771
23.9596,1.67928
23.9599,1.67933
23.9936,1.68585
24.0039,1.68759
24.012,1.68876
24.0453,1.69447
24.0489,1.69505
24.074,1.69869
24.0804,1.69977
24.0826,1.70009
24.0929,1.70137
24.1085,1.70303
24.133,1.70598
24.1508,1.70884
24.1568,1.7099
24.1612,1.71051
24.1613,1.71051
24.1705,1.71171
24.1706,1.71173
24.2013,1.71596
24.2088,1.71726
24.226,1.71978
24.2261,1.71978
24.2392,1.72129
24.2393,1.7213
24.2596,1.72361
24.2598,1.72364
24.2923,1.72742
24.2943,1.72768
24.3006,1.72842
24.3007,1.72843
24.3147,1.73036
24.3249,1.73148
24.3446,1.7341
24.3471,1.73439
24.3604,1.73605
24.3605,1.73606
24.3688,1.73683
24.4149,1.73998
24.4416,1.73916
24.469,1.73875
24.5183,1.73848
24.5283,1.73839
24.5807,1.73833
24.582,1.73838
24.6141,1.73962
24.6367,1.74098
24.6408,1.74108
24.6475,1.74116
24.6538,1.74119
24.6901,1.74095
24.7115,1.73998
24.7782,1.73738
24.8219,1.73514
24.822,1.73514
24.8287,1.73478
24.8721,1.7315
24.9,1.72932
24.9066,1.72847
24.9266,1.72522
24.9435,1.72074
24.9678,1.71285
24.9881,1.70401
25.0134,1.69333
25.0286,1.68693
25.0578,1.67581
25.0659,1.67174
25.0948,1.65728
25.1259,1.64169
25.1534,1.62822
25.182,1.61436
25.2108,1.59939
25.2515,1.57622
25.2668,1.56794
25.2755,1.56292
25.2804,1.5599
25.2809,1.55958
25.3032,1.54462
25.3085,1.54109
25.3279,1.52773
25.3321,1.52481
25.3393,1.51977
25.3629,1.50291
25.3894,1.48416
25.4102,1.4695
25.4526,1.44165
25.4595,1.43704
25.5058,1.40415
25.5077,1.40284
25.5241,1.39135
25.5418,1.37899
25.5458,1.37624
25.5793,1.35365
25.6241,1.32219
25.6843,1.28565
25.6948,1.28002
25.7144,1.26856
25.7345,1.25694
25.7427,1.2522
25.7711,1.2356
25.7761,1.23271
25.8141,1.21006
25.8295,1.20145
25.8894,1.16981
25.9214,1.15491
25.9247,1.15364
25.9521,1.14086
25.9786,1.12799
25.9863,1.12441
25.9908,1.12226
26.0281,1.10414
26.0335,1.10171
26.0661,1.08697
26.0694,1.08539
26.1279,1.0623
26.1449,1.0568
26.1493,1.05526
26.1653,1.04956
26.2004,1.03829
26.2017,1.03784
26.245,1.02432
26.2865,1.01451
26.2976,1.01175
26.2991,1.01152
26.3573,1.00196
26.364,1.00148
26.3831,0.999846
26.3888,0.999186
26.4251,0.995475
26.4607,0.991536
26.4954,0.98909
26.5069,0.988874
26.5315,0.987227
26.543,0.986969
26.552,0.98677
26.5584,0.986338
26.5601,0.986249
26.5977,0.984347
26.6402,0.984162
26.664,0.98366
26.6911,0.98351
26.7319,0.984884
26.7491,0.985763
26.7699,0.986509
26.7937,0.987498
26.8045,0.987747
26.8325,0.988597
26.837,0.988696
26.849,0.988599
26.8526,0.988502
26.8657,0.988138
26.8982,0.988343
26.9157,0.988903
26.918,0.988904
26.9523,0.990355
26.9556,0.990553
26.9607,0.990678
26.991,0.991441
27.0082,0.991691
27.0451,0.994099
27.0468,0.994058
27.0706,0.993514
27.0841,0.993388
27.1046,0.993014
27.1297,0.993218
27.1329,0.993214
27.1408,0.992913
27.1609,0.991963
27.1791,0.991311
27.1988,0.990583
27.2045,0.990319
27.2325,0.988387
27.2469,0.987352
27.2706,0.984753
27.2997,0.982021
27.3027,0.981862
27.3204,0.981042
27.3208,0.981029
27.3534,0.980405
27.3964,0.980737
27.4109,0.98099
27.4329,0.981278
27.4363,0.981329
27.4364,0.981329
27.4462,0.981208
27.4518,0.980843
27.4841,0.979211
27.5159,0.977193
27.5304,0.975365
27.5579,0.972502
27.5689,0.971607
27.5716,0.971393
27.6034,0.969613
27.606,0.969454
27.6392,0.967878
27.6402,0.967759
27.6501,0.966164
27.6846,0.961388
27.6901,0.960818
27.7261,0.957771
27.7317,0.957612
27.7519,0.957498
27.7526,0.957492
27.7651,0.956971
27.7808,0.95526
27.8079,0.952645
27.8467,0.951134
27.8543,0.951516
27.872,0.95166
27.8806,0.951989
27.9116,0.950234
27.9116,0.950233
27.9135,0.950182
27.954,0.949367
27.9783,0.949402
27.9858,0.949457
27.9884,0.949395
28.0003,0.948709
28.005,0.948442
28.0167,0.947334
28.0193,0.947144
28.0646,0.944777
28.0715,0.944619
28.0966,0.944905
28.1032,0.944722
28.1285,0.944169
28.1355,0.944134
28.1411,0.944334
28.1769,0.944682
28.1812,0.944903
28.1954,0.945371
28.205,0.945899
28.2087,0.94554
28.2091,0.945504
28.2176,0.944633
28.2318,0.943434
28.2463,0.943123
28.2744,0.943695
28.2967,0.944891
28.3106,0.945387
28.3108,0.945387
28.331,0.946369
28.3311,0.946371
28.3352,0.946365
28.3621,0.946289
28.3772,0.945981
28.4017,0.945736
28.4035,0.945735
28.4534,0.948286
28.4782,0.951644
28.5071,0.955297
28.5275,0.958623
28.5419,0.960407
28.543,0.96052
28.5701,0.963451
28.5928,0.966435
28.623,0.971773
28.6386,0.974773
28.6581,0.978481
28.6707,0.97983
28.6748,0.980184
28.6842,0.98112
28.7222,0.985242
28.7584,0.991253
28.7877,0.994844
28.8103,0.998317
28.8471,1.00503
28.858,1.00725
28.8594,1.00762
28.8843,1.01348
28.9102,1.01832
28.9275,1.02206
28.9341,1.02328
28.9483,1.02607
28.9556,1.02723
28.9754,1.03103
28.9755,1.03104
28.9827,1.03258
28.9909,1.03377
29.0084,1.036
29.0144,1.03675
29.0192,1.0374
29.0228,1.03795
29.0235,1.03804
29.036,1.0395
29.0468,1.04093
29.0758,1.04429
29.1083,1.04719
29.1122,1.04761
29.128,1.04933
29.1319,1.04998
29.1676,1.05678
29.1676,1.05678
29.1741,1.05721
29.1755,1.05727
29.2081,1.05949
29.21,1.05965
29.2374,1.06165
29.2532,1.06347
29.2886,1.06767
29.2886,1.06767
29.2941,1.06856
29.3111,1.07092
29.3281,1.07286
29.3309,1.07305
29.3535,1.07461
29.3542,1.07466
29.3583,1.07486
29.3853,1.0759
29.3927,1.07593
29.4099,1.07446
29.416,1.07395
29.4354,1.07174
29.4499,1.07009
29.458,1.06935
29.4868,1.06648
29.499,1.06518
29.5294,1.06191
29.5441,1.05978
29.5803,1.05441
29.5883,1.05305
29.6153,1.04955
29.6308,1.04735
29.6394,1.04615
29.6479,1.04497
29.6705,1.0422
29.6822,1.04067
29.6842,1.04031
29.6915,1.03909
29.7335,1.03245
29.7754,1.02682
29.8149,1.02329
29.8334,1.02029
29.8423,1.01898
29.8742,1.01246
29.8742,1.01246
29.8746,1.01235
29.8883,1.00857
29.9034,1.00466
29.9234,0.999412
29.9439,0.99444
29.9445,0.994309
29.968,0.988738
30.0232,0.979695
30.0583,0.977469
30.0707,0.976739
30.087,0.975832
30.1136,0.973846
30.1182,0.973618
30.1403,0.970988
30.1681,0.969008
30.2142,0.969913
30.217,0.970095
30.2446,0.971322
30.2478,0.971497
30.2549,0.971664
30.2554,0.971669
30.2595,0.971554
30.2698,0.971224
30.288,0.970885
30.2904,0.970943
30.3456,0.973125
30.3821,0.977147
30.397,0.979396
30.4073,0.980936
30.4318,0.984607
30.432,0.984633
30.4546,0.988714
30.4591,0.989512
30.4914,0.995416
30.5283,1.00138
