Distance,Diameter,Radius,,Text File Input
40.2737,1.72988,0.86494,,40.2737 0.86494 0
40.2885,1.72801,0.864005,,40.2885 0.864005 0
40.3077,1.72516,0.86258,,40.3077 0.86258 0
40.3211,1.72239,0.861195,,40.3211 0.861195 0
40.3213,1.72236,0.86118,,40.3213 0.86118 0
40.3619,1.7142,0.8571,,40.3619 0.8571 0
40.3624,1.71406,0.85703,,40.3624 0.85703 0
40.4258,1.6979,0.84895,,40.4258 0.84895 0
40.4679,1.68963,0.844815,,40.4679 0.844815 0
40.4774,1.68776,0.84388,,40.4774 0.84388 0
40.5238,1.68009,0.840045,,40.5238 0.840045 0
40.5278,1.67943,0.839715,,40.5278 0.839715 0
40.5385,1.67725,0.838625,,40.5385 0.838625 0
40.5417,1.67657,0.838285,,40.5417 0.838285 0
40.5924,1.66598,0.83299,,40.5924 0.83299 0
40.5971,1.66474,0.83237,,40.5971 0.83237 0
40.7622,1.63199,0.815995,,40.7622 0.815995 0
40.765,1.63175,0.815875,,40.765 0.815875 0
40.8081,1.6269,0.81345,,40.8081 0.81345 0
40.8092,1.62675,0.813375,,40.8092 0.813375 0
40.8322,1.62271,0.811355,,40.8322 0.811355 0
40.8764,1.61534,0.80767,,40.8764 0.80767 0
40.8891,1.61321,0.806605,,40.8891 0.806605 0
40.9442,1.60496,0.80248,,40.9442 0.80248 0
41.0711,1.60287,0.801435,,41.0711 0.801435 0
41.081,1.60365,0.801825,,41.081 0.801825 0
41.1153,1.60608,0.80304,,41.1153 0.80304 0
41.1179,1.6063,0.80315,,41.1179 0.80315 0
41.1223,1.60649,0.803245,,41.1223 0.803245 0
41.178,1.60962,0.80481,,41.178 0.80481 0
41.1872,1.60977,0.804885,,41.1872 0.804885 0
41.193,1.60989,0.804945,,41.193 0.804945 0
41.2181,1.6092,0.8046,,41.2181 0.8046 0
41.3423,1.61864,0.80932,,41.3423 0.80932 0
41.3498,1.61974,0.80987,,41.3498 0.80987 0
41.364,1.62108,0.81054,,41.364 0.81054 0
41.3669,1.62135,0.810675,,41.3669 0.810675 0
41.4061,1.62346,0.81173,,41.4061 0.81173 0
41.4119,1.62381,0.811905,,41.4119 0.811905 0
41.4393,1.62533,0.812665,,41.4393 0.812665 0
41.4825,1.62782,0.81391,,41.4825 0.81391 0
41.4925,1.62835,0.814175,,41.4925 0.814175 0
41.6039,1.6413,0.82065,,41.6039 0.82065 0
41.6186,1.64367,0.821835,,41.6186 0.821835 0
41.6456,1.64807,0.824035,,41.6456 0.824035 0
41.6752,1.65336,0.82668,,41.6752 0.82668 0
41.6794,1.65399,0.826995,,41.6794 0.826995 0
41.6888,1.65486,0.82743,,41.6888 0.82743 0
41.755,1.66269,0.831345,,41.755 0.831345 0
41.8236,1.6709,0.83545,,41.8236 0.83545 0
41.8239,1.67093,0.835465,,41.8239 0.835465 0
41.8748,1.6763,0.83815,,41.8748 0.83815 0
41.8852,1.67743,0.838715,,41.8852 0.838715 0
41.9063,1.67904,0.83952,,41.9063 0.83952 0
41.9661,1.68068,0.84034,,41.9661 0.84034 0
41.9686,1.68076,0.84038,,41.9686 0.84038 0
42.0545,1.68531,0.842655,,42.0545 0.842655 0
42.0717,1.68739,0.843695,,42.0717 0.843695 0
42.0972,1.6898,0.8449,,42.0972 0.8449 0
42.1404,1.69199,0.845995,,42.1404 0.845995 0
42.1543,1.69151,0.845755,,42.1543 0.845755 0
42.1677,1.6909,0.84545,,42.1677 0.84545 0
42.1817,1.69077,0.845385,,42.1817 0.845385 0
42.182,1.69076,0.84538,,42.182 0.84538 0
42.1949,1.69044,0.84522,,42.1949 0.84522 0
42.2364,1.68883,0.844415,,42.2364 0.844415 0
42.2374,1.68875,0.844375,,42.2374 0.844375 0
42.2924,1.68346,0.84173,,42.2924 0.84173 0
42.3081,1.68246,0.84123,,42.3081 0.84123 0
42.3327,1.68004,0.84002,,42.3327 0.84002 0
42.375,1.67467,0.837335,,42.375 0.837335 0
42.3798,1.67399,0.836995,,42.3798 0.836995 0
42.4475,1.66672,0.83336,,42.4475 0.83336 0
42.4853,1.66144,0.83072,,42.4853 0.83072 0
42.5176,1.65715,0.828575,,42.5176 0.828575 0
42.5209,1.65666,0.82833,,42.5209 0.82833 0
42.5385,1.65346,0.82673,,42.5385 0.82673 0
42.5563,1.64991,0.824955,,42.5563 0.824955 0
42.5798,1.6457,0.82285,,42.5798 0.82285 0
42.6195,1.63879,0.819395,,42.6195 0.819395 0
42.6289,1.63714,0.81857,,42.6289 0.81857 0
42.6796,1.62802,0.81401,,42.6796 0.81401 0
42.682,1.62755,0.813775,,42.682 0.813775 0
42.7211,1.61945,0.809725,,42.7211 0.809725 0
42.7582,1.61254,0.80627,,42.7582 0.80627 0
42.7922,1.60636,0.80318,,42.7922 0.80318 0
42.8522,1.59095,0.795475,,42.8522 0.795475 0
42.9187,1.57673,0.788365,,42.9187 0.788365 0
42.9213,1.5763,0.78815,,42.9213 0.78815 0
42.9477,1.57182,0.78591,,42.9477 0.78591 0
42.9828,1.56544,0.78272,,42.9828 0.78272 0
43.0157,1.5586,0.7793,,43.0157 0.7793 0
43.0581,1.54938,0.77469,,43.0581 0.77469 0
43.0683,1.54702,0.77351,,43.0683 0.77351 0
43.1333,1.53321,0.766605,,43.1333 0.766605 0
43.1644,1.52758,0.76379,,43.1644 0.76379 0
43.223,1.51554,0.75777,,43.223 0.75777 0
43.2236,1.51544,0.75772,,43.2236 0.75772 0
43.2543,1.51059,0.755295,,43.2543 0.755295 0
43.3038,1.50289,0.751445,,43.3038 0.751445 0
43.3776,1.49295,0.746475,,43.3776 0.746475 0
43.3802,1.49245,0.746225,,43.3802 0.746225 0
43.4464,1.4844,0.7422,,43.4464 0.7422 0
43.4464,1.4844,0.7422,,43.4464 0.7422 0
43.4537,1.48355,0.741775,,43.4537 0.741775 0
43.4537,1.48355,0.741775,,43.4537 0.741775 0
43.4564,1.48302,0.74151,,43.4564 0.74151 0
43.5332,1.47145,0.735725,,43.5332 0.735725 0
43.5551,1.46942,0.73471,,43.5551 0.73471 0
43.5709,1.46794,0.73397,,43.5709 0.73397 0
43.5858,1.46597,0.732985,,43.5858 0.732985 0
43.6463,1.45858,0.72929,,43.6463 0.72929 0
43.661,1.45645,0.728225,,43.661 0.728225 0
43.6672,1.4554,0.7277,,43.6672 0.7277 0
43.6707,1.45473,0.727365,,43.6707 0.727365 0
43.7573,1.43829,0.719145,,43.7573 0.719145 0
43.8215,1.43138,0.71569,,43.8215 0.71569 0
43.8701,1.42939,0.714695,,43.8701 0.714695 0
43.8858,1.42849,0.714245,,43.8858 0.714245 0
43.9066,1.42739,0.713695,,43.9066 0.713695 0
43.9337,1.42434,0.71217,,43.9337 0.71217 0
43.9916,1.41793,0.708965,,43.9916 0.708965 0
44.0145,1.41597,0.707985,,44.0145 0.707985 0
44.0149,1.41592,0.70796,,44.0149 0.70796 0
44.0868,1.40877,0.704385,,44.0868 0.704385 0
44.0869,1.40876,0.70438,,44.0869 0.70438 0
44.0899,1.40852,0.70426,,44.0899 0.70426 0
44.0902,1.40849,0.704245,,44.0902 0.704245 0
44.1258,1.40511,0.702555,,44.1258 0.702555 0
44.1533,1.40271,0.701355,,44.1533 0.701355 0
44.1552,1.40247,0.701235,,44.1552 0.701235 0
44.2204,1.39396,0.69698,,44.2204 0.69698 0
44.2204,1.39396,0.69698,,44.2204 0.69698 0
44.2286,1.39335,0.696675,,44.2286 0.696675 0
44.2844,1.39018,0.69509,,44.2844 0.69509 0
44.3125,1.38792,0.69396,,44.3125 0.69396 0
44.3289,1.38592,0.69296,,44.3289 0.69296 0
44.376,1.3806,0.6903,,44.376 0.6903 0
44.4255,1.37492,0.68746,,44.4255 0.68746 0
44.4735,1.37485,0.687425,,44.4735 0.687425 0
44.4899,1.37565,0.687825,,44.4899 0.687825 0
44.5159,1.37687,0.688435,,44.5159 0.688435 0
44.5336,1.37739,0.688695,,44.5336 0.688695 0
44.5736,1.379,0.6895,,44.5736 0.6895 0
44.6038,1.3812,0.6906,,44.6038 0.6906 0
44.6392,1.38495,0.692475,,44.6392 0.692475 0
44.6766,1.39129,0.695645,,44.6766 0.695645 0
44.6766,1.39129,0.695645,,44.6766 0.695645 0
44.679,1.39159,0.695795,,44.679 0.695795 0
44.7198,1.39828,0.69914,,44.7198 0.69914 0
44.7255,1.39944,0.69972,,44.7255 0.69972 0
44.7598,1.40611,0.703055,,44.7598 0.703055 0
44.7697,1.40816,0.70408,,44.7697 0.70408 0
44.7864,1.41091,0.705455,,44.7864 0.705455 0
44.7877,1.41123,0.705615,,44.7877 0.705615 0
44.8655,1.43126,0.71563,,44.8655 0.71563 0
44.8727,1.43419,0.717095,,44.8727 0.717095 0
44.8889,1.4412,0.7206,,44.8889 0.7206 0
44.8895,1.44145,0.720725,,44.8895 0.720725 0
44.912,1.4499,0.72495,,44.912 0.72495 0
44.9167,1.4516,0.7258,,44.9167 0.7258 0
44.9191,1.45231,0.726155,,44.9191 0.726155 0
44.9192,1.45233,0.726165,,44.9192 0.726165 0
44.9269,1.45472,0.72736,,44.9269 0.72736 0
44.9269,1.45472,0.72736,,44.9269 0.72736 0
44.9314,1.45584,0.72792,,44.9314 0.72792 0
44.9318,1.45595,0.727975,,44.9318 0.727975 0
44.9801,1.46829,0.734145,,44.9801 0.734145 0
44.9801,1.46832,0.73416,,44.9801 0.73416 0
45.0023,1.47482,0.73741,,45.0023 0.73741 0
45.0025,1.47487,0.737435,,45.0025 0.737435 0
45.0108,1.47706,0.73853,,45.0108 0.73853 0
45.0108,1.47706,0.73853,,45.0108 0.73853 0
45.0121,1.47743,0.738715,,45.0121 0.738715 0
45.0227,1.48041,0.740205,,45.0227 0.740205 0
45.0363,1.4839,0.74195,,45.0363 0.74195 0
45.0572,1.48961,0.744805,,45.0572 0.744805 0
45.0813,1.49654,0.74827,,45.0813 0.74827 0
45.0814,1.4966,0.7483,,45.0814 0.7483 0
45.0925,1.4997,0.74985,,45.0925 0.74985 0
45.1345,1.51364,0.75682,,45.1345 0.75682 0
45.1345,1.51366,0.75683,,45.1345 0.75683 0
45.1554,1.52008,0.76004,,45.1554 0.76004 0
45.1589,1.52109,0.760545,,45.1589 0.760545 0
45.1676,1.52337,0.761685,,45.1676 0.761685 0
45.1968,1.53136,0.76568,,45.1968 0.76568 0
45.1969,1.53138,0.76569,,45.1969 0.76569 0
45.219,1.53644,0.76822,,45.219 0.76822 0
45.2193,1.5365,0.76825,,45.2193 0.76825 0
45.2342,1.54,0.77,,45.2342 0.77 0
45.2345,1.54007,0.770035,,45.2345 0.770035 0
45.2678,1.54881,0.774405,,45.2678 0.774405 0
45.2797,1.55158,0.77579,,45.2797 0.77579 0
45.2904,1.55333,0.776665,,45.2904 0.776665 0
45.3062,1.55596,0.77798,,45.3062 0.77798 0
45.3079,1.55625,0.778125,,45.3079 0.778125 0
45.3099,1.55655,0.778275,,45.3099 0.778275 0
45.3586,1.56376,0.78188,,45.3586 0.78188 0
45.3605,1.56405,0.782025,,45.3605 0.782025 0
45.3697,1.56525,0.782625,,45.3697 0.782625 0
45.377,1.56613,0.783065,,45.377 0.783065 0
45.3842,1.56685,0.783425,,45.3842 0.783425 0
45.3893,1.56745,0.783725,,45.3893 0.783725 0
45.396,1.568,0.784,,45.396 0.784 0
45.4172,1.56986,0.78493,,45.4172 0.78493 0
45.4444,1.57116,0.78558,,45.4444 0.78558 0
45.4511,1.57148,0.78574,,45.4511 0.78574 0
45.4639,1.57172,0.78586,,45.4639 0.78586 0
45.4841,1.5714,0.7857,,45.4841 0.7857 0
45.4841,1.5714,0.7857,,45.4841 0.7857 0
45.4966,1.57094,0.78547,,45.4966 0.78547 0
45.5317,1.5693,0.78465,,45.5317 0.78465 0
45.5486,1.56876,0.78438,,45.5486 0.78438 0
45.5604,1.56853,0.784265,,45.5604 0.784265 0
45.5856,1.56684,0.78342,,45.5856 0.78342 0
45.5953,1.56583,0.782915,,45.5953 0.782915 0
45.6125,1.56413,0.782065,,45.6125 0.782065 0
45.6308,1.56187,0.780935,,45.6308 0.780935 0
45.6471,1.5588,0.7794,,45.6471 0.7794 0
45.6883,1.55172,0.77586,,45.6883 0.77586 0
45.6887,1.55163,0.775815,,45.6887 0.775815 0
45.7098,1.54682,0.77341,,45.7098 0.77341 0
45.72,1.54464,0.77232,,45.72 0.77232 0
45.7385,1.54014,0.77007,,45.7385 0.77007 0
45.7738,1.53145,0.765725,,45.7738 0.765725 0
45.7968,1.52625,0.763125,,45.7968 0.763125 0
45.8359,1.51658,0.75829,,45.8359 0.75829 0
45.8366,1.51642,0.75821,,45.8366 0.75821 0
45.8742,1.50647,0.753235,,45.8742 0.753235 0
45.895,1.50121,0.750605,,45.895 0.750605 0
45.8964,1.5008,0.7504,,45.8964 0.7504 0
45.9491,1.4861,0.74305,,45.9491 0.74305 0
45.9538,1.48472,0.74236,,45.9538 0.74236 0
45.9717,1.47873,0.739365,,45.9717 0.739365 0
46.0064,1.46802,0.73401,,46.0064 0.73401 0
46.0159,1.46484,0.73242,,46.0159 0.73242 0
46.0488,1.4532,0.7266,,46.0488 0.7266 0
46.0647,1.44777,0.723885,,46.0647 0.723885 0
46.0866,1.44035,0.720175,,46.0866 0.720175 0
46.0972,1.43678,0.71839,,46.0972 0.71839 0
46.1561,1.42052,0.71026,,46.1561 0.71026 0
46.16,1.41966,0.70983,,46.16 0.70983 0
46.1651,1.41842,0.70921,,46.1651 0.70921 0
46.2078,1.40634,0.70317,,46.2078 0.70317 0
46.2277,1.40064,0.70032,,46.2277 0.70032 0
46.2433,1.39503,0.697515,,46.2433 0.697515 0
46.2476,1.39335,0.696675,,46.2476 0.696675 0
46.3048,1.37224,0.68612,,46.3048 0.68612 0
46.3697,1.35326,0.67663,,46.3697 0.67663 0
46.4081,1.34511,0.672555,,46.4081 0.672555 0
46.4186,1.34329,0.671645,,46.4186 0.671645 0
46.4557,1.33478,0.66739,,46.4557 0.66739 0
46.458,1.33426,0.66713,,46.458 0.66713 0
46.488,1.32658,0.66329,,46.488 0.66329 0
46.5479,1.31481,0.657405,,46.5479 0.657405 0
46.5482,1.31476,0.65738,,46.5482 0.65738 0
46.6075,1.30655,0.653275,,46.6075 0.653275 0
46.6087,1.30642,0.65321,,46.6087 0.65321 0
46.6308,1.30287,0.651435,,46.6308 0.651435 0
46.6643,1.29754,0.64877,,46.6643 0.64877 0
46.6774,1.29514,0.64757,,46.6774 0.64757 0
46.6894,1.2927,0.64635,,46.6894 0.64635 0
46.7184,1.28757,0.643785,,46.7184 0.643785 0
46.7504,1.28126,0.64063,,46.7504 0.64063 0
46.7844,1.27515,0.637575,,46.7844 0.637575 0
46.8395,1.26932,0.63466,,46.8395 0.63466 0
46.8873,1.26556,0.63278,,46.8873 0.63278 0
46.8873,1.26556,0.63278,,46.8873 0.63278 0
46.89,1.26546,0.63273,,46.89 0.63273 0
46.8938,1.26507,0.632535,,46.8938 0.632535 0
46.9229,1.2615,0.63075,,46.9229 0.63075 0
46.9574,1.25799,0.628995,,46.9574 0.628995 0
46.9658,1.25663,0.628315,,46.9658 0.628315 0
47.0196,1.24977,0.624885,,47.0196 0.624885 0
47.0262,1.24933,0.624665,,47.0262 0.624665 0
47.0589,1.2466,0.6233,,47.0589 0.6233 0
47.093,1.24316,0.62158,,47.093 0.62158 0
47.1174,1.24113,0.620565,,47.1174 0.620565 0
47.1177,1.24111,0.620555,,47.1177 0.620555 0
47.1575,1.23787,0.618935,,47.1575 0.618935 0
47.1642,1.2371,0.61855,,47.1642 0.61855 0
47.1811,1.23534,0.61767,,47.1811 0.61767 0
47.2268,1.23084,0.61542,,47.2268 0.61542 0
47.2877,1.23079,0.615395,,47.2877 0.615395 0
47.3008,1.23107,0.615535,,47.3008 0.615535 0
47.3409,1.23156,0.61578,,47.3409 0.61578 0
47.356,1.23209,0.616045,,47.356 0.616045 0
47.4005,1.23443,0.617215,,47.4005 0.617215 0
47.4213,1.23444,0.61722,,47.4213 0.61722 0
47.4741,1.23537,0.617685,,47.4741 0.617685 0
47.4743,1.23538,0.61769,,47.4743 0.61769 0
47.5065,1.23746,0.61873,,47.5065 0.61873 0
47.5196,1.23828,0.61914,,47.5196 0.61914 0
47.5245,1.23839,0.619195,,47.5245 0.619195 0
47.5358,1.23863,0.619315,,47.5358 0.619315 0
47.5772,1.23968,0.61984,,47.5772 0.61984 0
47.6068,1.24065,0.620325,,47.6068 0.620325 0
47.6131,1.24083,0.620415,,47.6131 0.620415 0
47.6206,1.24122,0.62061,,47.6206 0.62061 0
47.656,1.24293,0.621465,,47.656 0.621465 0
47.6695,1.24431,0.622155,,47.6695 0.622155 0
47.7171,1.25122,0.62561,,47.7171 0.62561 0
47.7261,1.25285,0.626425,,47.7261 0.626425 0
47.7813,1.26028,0.63014,,47.7813 0.63014 0
47.783,1.26037,0.630185,,47.783 0.630185 0
47.8374,1.26337,0.631685,,47.8374 0.631685 0
47.8447,1.26408,0.63204,,47.8447 0.63204 0
47.9002,1.27227,0.636135,,47.9002 0.636135 0
47.946,1.27954,0.63977,,47.946 0.63977 0
47.955,1.28175,0.640875,,47.955 0.640875 0
47.9872,1.28976,0.64488,,47.9872 0.64488 0
48.0104,1.29506,0.64753,,48.0104 0.64753 0
48.0143,1.29585,0.647925,,48.0143 0.647925 0
48.0144,1.29587,0.647935,,48.0144 0.647935 0
48.0627,1.30174,0.65087,,48.0627 0.65087 0
48.0829,1.30452,0.65226,,48.0829 0.65226 0
48.1471,1.31594,0.65797,,48.1471 0.65797 0
48.1549,1.31735,0.658675,,48.1549 0.658675 0
48.1551,1.31739,0.658695,,48.1551 0.658695 0
48.166,1.31974,0.65987,,48.166 0.65987 0
48.2219,1.33243,0.666215,,48.2219 0.666215 0
48.2283,1.33395,0.666975,,48.2283 0.666975 0
48.238,1.33558,0.66779,,48.238 0.66779 0
48.2736,1.34108,0.67054,,48.2736 0.67054 0
48.2858,1.3432,0.6716,,48.2858 0.6716 0
48.2999,1.3457,0.67285,,48.2999 0.67285 0
48.3104,1.34738,0.67369,,48.3104 0.67369 0
48.3999,1.36645,0.683225,,48.3999 0.683225 0
48.4297,1.37622,0.68811,,48.4297 0.68811 0
48.4333,1.3773,0.68865,,48.4333 0.68865 0
48.4659,1.38585,0.692925,,48.4659 0.692925 0
48.4928,1.3915,0.69575,,48.4928 0.69575 0
48.5213,1.39747,0.698735,,48.5213 0.698735 0
48.5267,1.3985,0.69925,,48.5267 0.69925 0
48.5432,1.40091,0.700455,,48.5432 0.700455 0
48.6092,1.41815,0.709075,,48.6092 0.709075 0
48.6128,1.4192,0.7096,,48.6128 0.7096 0
48.6203,1.42127,0.710635,,48.6203 0.710635 0
48.64,1.42666,0.71333,,48.64 0.71333 0
48.64,1.42667,0.713335,,48.64 0.713335 0
48.6447,1.42783,0.713915,,48.6447 0.713915 0
48.6662,1.4324,0.7162,,48.6662 0.7162 0
48.6807,1.43439,0.717195,,48.6807 0.717195 0
48.6827,1.4347,0.71735,,48.6827 0.71735 0
48.6974,1.43719,0.718595,,48.6974 0.718595 0
48.7002,1.43756,0.71878,,48.7002 0.71878 0
48.8221,1.46639,0.733195,,48.8221 0.733195 0
48.8405,1.4732,0.7366,,48.8405 0.7366 0
48.877,1.48624,0.74312,,48.877 0.74312 0
48.8874,1.4889,0.74445,,48.8874 0.74445 0
49,1.51478,0.75739,,49 0.75739 0
49.0039,1.51603,0.758015,,49.0039 0.758015 0
49.0356,1.52678,0.76339,,49.0356 0.76339 0
49.0357,1.5268,0.7634,,49.0357 0.7634 0
49.0469,1.53045,0.765225,,49.0469 0.765225 0
49.06,1.53438,0.76719,,49.06 0.76719 0
49.0863,1.54202,0.77101,,49.0863 0.77101 0
49.0948,1.54437,0.772185,,49.0948 0.772185 0
49.0949,1.54439,0.772195,,49.0949 0.772195 0
49.1706,1.56134,0.78067,,49.1706 0.78067 0
49.2007,1.57023,0.785115,,49.2007 0.785115 0
49.2098,1.57306,0.78653,,49.2098 0.78653 0
49.2278,1.57921,0.789605,,49.2278 0.789605 0
49.2283,1.5794,0.7897,,49.2283 0.7897 0
49.2499,1.58711,0.793555,,49.2499 0.793555 0
49.2506,1.58733,0.793665,,49.2506 0.793665 0
49.2558,1.58859,0.794295,,49.2558 0.794295 0
49.2611,1.58975,0.794875,,49.2611 0.794875 0
49.3003,1.60056,0.80028,,49.3003 0.80028 0
49.3047,1.60193,0.800965,,49.3047 0.800965 0
49.3188,1.60564,0.80282,,49.3188 0.80282 0
49.3218,1.60625,0.803125,,49.3218 0.803125 0
49.3648,1.61626,0.80813,,49.3648 0.80813 0
49.3649,1.61627,0.808135,,49.3649 0.808135 0
49.3712,1.61772,0.80886,,49.3712 0.80886 0
49.3716,1.61781,0.808905,,49.3716 0.808905 0
49.397,1.62321,0.811605,,49.397 0.811605 0
49.3971,1.62321,0.811605,,49.3971 0.811605 0
49.4045,1.62465,0.812325,,49.4045 0.812325 0
49.4555,1.63428,0.81714,,49.4555 0.81714 0
49.459,1.63503,0.817515,,49.459 0.817515 0
49.4783,1.63865,0.819325,,49.4783 0.819325 0
49.4955,1.64103,0.820515,,49.4955 0.820515 0
49.4986,1.64146,0.82073,,49.4986 0.82073 0
49.4989,1.64151,0.820755,,49.4989 0.820755 0
49.5074,1.64289,0.821445,,49.5074 0.821445 0
49.5077,1.64295,0.821475,,49.5077 0.821475 0
49.5147,1.64388,0.82194,,49.5147 0.82194 0
49.5312,1.64461,0.822305,,49.5312 0.822305 0
49.557,1.64593,0.822965,,49.557 0.822965 0
49.5652,1.64649,0.823245,,49.5652 0.823245 0
49.6106,1.64847,0.824235,,49.6106 0.824235 0
49.6107,1.64848,0.82424,,49.6107 0.82424 0
49.629,1.65061,0.825305,,49.629 0.825305 0
49.6296,1.65069,0.825345,,49.6296 0.825345 0
49.6491,1.65366,0.82683,,49.6491 0.82683 0
49.6613,1.65556,0.82778,,49.6613 0.82778 0
49.6615,1.65559,0.827795,,49.6615 0.827795 0
49.6768,1.65835,0.829175,,49.6768 0.829175 0
49.6842,1.65929,0.829645,,49.6842 0.829645 0
49.71,1.66173,0.830865,,49.71 0.830865 0
49.7141,1.6622,0.8311,,49.7141 0.8311 0
49.7247,1.66327,0.831635,,49.7247 0.831635 0
49.7429,1.66491,0.832455,,49.7429 0.832455 0
49.7431,1.66493,0.832465,,49.7431 0.832465 0
49.7632,1.66624,0.83312,,49.7632 0.83312 0
49.7755,1.66695,0.833475,,49.7755 0.833475 0
49.776,1.66698,0.83349,,49.776 0.83349 0
49.7959,1.66798,0.83399,,49.7959 0.83399 0
49.8355,1.66988,0.83494,,49.8355 0.83494 0
49.8728,1.67261,0.836305,,49.8728 0.836305 0
49.8947,1.6742,0.8371,,49.8947 0.8371 0
49.8964,1.67427,0.837135,,49.8964 0.837135 0
49.9276,1.67535,0.837675,,49.9276 0.837675 0
49.9517,1.67632,0.83816,,49.9517 0.83816 0
49.9737,1.67719,0.838595,,49.9737 0.838595 0
49.9991,1.67887,0.839435,,49.9991 0.839435 0
50.0049,1.67927,0.839635,,50.0049 0.839635 0
50.005,1.67928,0.83964,,50.005 0.83964 0
50.0295,1.6809,0.84045,,50.0295 0.84045 0
50.0628,1.68334,0.84167,,50.0628 0.84167 0
50.0868,1.68466,0.84233,,50.0868 0.84233 0
50.0904,1.68489,0.842445,,50.0904 0.842445 0
50.1413,1.68633,0.843165,,50.1413 0.843165 0
50.1572,1.68713,0.843565,,50.1572 0.843565 0
50.1792,1.68747,0.843735,,50.1792 0.843735 0
50.1995,1.68777,0.843885,,50.1995 0.843885 0
50.2702,1.6908,0.8454,,50.2702 0.8454 0
50.2891,1.69263,0.846315,,50.2891 0.846315 0
50.2958,1.69315,0.846575,,50.2958 0.846575 0
50.3134,1.69453,0.847265,,50.3134 0.847265 0
50.3174,1.69487,0.847435,,50.3174 0.847435 0
50.3717,1.70118,0.85059,,50.3717 0.85059 0
50.3806,1.70223,0.851115,,50.3806 0.851115 0
50.3889,1.70259,0.851295,,50.3889 0.851295 0
50.4201,1.70295,0.851475,,50.4201 0.851475 0
50.4552,1.7037,0.85185,,50.4552 0.85185 0
50.4605,1.70373,0.851865,,50.4605 0.851865 0
50.542,1.70701,0.853505,,50.542 0.853505 0
50.5728,1.71064,0.85532,,50.5728 0.85532 0
50.5784,1.7112,0.8556,,50.5784 0.8556 0
50.6088,1.714,0.857,,50.6088 0.857 0
50.6135,1.71445,0.857225,,50.6135 0.857225 0
50.6321,1.71574,0.85787,,50.6321 0.85787 0
50.6719,1.71811,0.859055,,50.6719 0.859055 0
50.6757,1.71823,0.859115,,50.6757 0.859115 0
50.6802,1.71822,0.85911,,50.6802 0.85911 0
50.7172,1.71943,0.859715,,50.7172 0.859715 0
50.722,1.71956,0.85978,,50.722 0.85978 0
50.7612,1.72071,0.860355,,50.7612 0.860355 0
50.8021,1.72227,0.861135,,50.8021 0.861135 0
50.8529,1.72749,0.863745,,50.8529 0.863745 0
50.8613,1.72855,0.864275,,50.8613 0.864275 0
50.8958,1.73059,0.865295,,50.8958 0.865295 0
50.9206,1.73243,0.866215,,50.9206 0.866215 0
50.9667,1.73343,0.866715,,50.9667 0.866715 0
50.9779,1.73349,0.866745,,50.9779 0.866745 0
51.034,1.73492,0.86746,,51.034 0.86746 0
51.0948,1.74062,0.87031,,51.0948 0.87031 0
51.1003,1.7413,0.87065,,51.1003 0.87065 0
51.1132,1.74286,0.87143,,51.1132 0.87143 0
51.1273,1.74427,0.872135,,51.1273 0.872135 0
51.1284,1.74436,0.87218,,51.1284 0.87218 0
51.1286,1.74437,0.872185,,51.1286 0.872185 0
51.1442,1.74542,0.87271,,51.1442 0.87271 0
51.1516,1.74588,0.87294,,51.1516 0.87294 0
51.1705,1.74718,0.87359,,51.1705 0.87359 0
51.1997,1.749,0.8745,,51.1997 0.8745 0
51.2243,1.74959,0.874795,,51.2243 0.874795 0
51.2404,1.7501,0.87505,,51.2404 0.87505 0
51.2902,1.74893,0.874465,,51.2902 0.874465 0
51.3123,1.74917,0.874585,,51.3123 0.874585 0
51.3566,1.75036,0.87518,,51.3566 0.87518 0
51.4009,1.74987,0.874935,,51.4009 0.874935 0
51.4394,1.75045,0.875225,,51.4394 0.875225 0
51.4697,1.75125,0.875625,,51.4697 0.875625 0
51.4984,1.75199,0.875995,,51.4984 0.875995 0
51.5326,1.75282,0.87641,,51.5326 0.87641 0
51.5394,1.75259,0.876295,,51.5394 0.876295 0
51.5475,1.75233,0.876165,,51.5475 0.876165 0
51.6043,1.75202,0.87601,,51.6043 0.87601 0
51.6487,1.75154,0.87577,,51.6487 0.87577 0
51.6742,1.75143,0.875715,,51.6742 0.875715 0
51.7026,1.7513,0.87565,,51.7026 0.87565 0
51.7267,1.75075,0.875375,,51.7267 0.875375 0
51.7726,1.75059,0.875295,,51.7726 0.875295 0
51.8334,1.75117,0.875585,,51.8334 0.875585 0
51.8712,1.75164,0.87582,,51.8712 0.87582 0
51.8866,1.75166,0.87583,,51.8866 0.87583 0
51.9175,1.75184,0.87592,,51.9175 0.87592 0
51.9476,1.75189,0.875945,,51.9476 0.875945 0
51.9838,1.7525,0.87625,,51.9838 0.87625 0
52.0433,1.75564,0.87782,,52.0433 0.87782 0
52.0459,1.75591,0.877955,,52.0459 0.877955 0
52.0495,1.75614,0.87807,,52.0495 0.87807 0
52.0753,1.75693,0.878465,,52.0753 0.878465 0
52.1427,1.7568,0.8784,,52.1427 0.8784 0
52.154,1.75667,0.878335,,52.154 0.878335 0
52.1709,1.75652,0.87826,,52.1709 0.87826 0
52.2394,1.75878,0.87939,,52.2394 0.87939 0
52.2543,1.7599,0.87995,,52.2543 0.87995 0
52.256,1.75997,0.879985,,52.256 0.879985 0
52.2779,1.76109,0.880545,,52.2779 0.880545 0
