"Distance","Diameter","RAS_R","RAS_A","RAS_S"
13.3627,2.46035,-31.2864,455.853,174.668
13.4155,2.44747,-31.3147,455.846,174.712
13.4329,2.44343,-31.3224,455.845,174.727
13.4674,2.43211,-31.331,455.842,174.76
13.5628,2.40549,-31.3696,455.829,174.847
13.5837,2.40034,-31.3767,455.826,174.866
13.6487,2.38547,-31.3931,455.818,174.929
13.7462,2.36998,-31.4287,455.809,175.019
13.7997,2.36499,-31.4498,455.805,175.068
13.8298,2.36287,-31.462,455.803,175.095
13.8719,2.35982,-31.4803,455.8,175.133
13.9548,2.35801,-31.5159,455.792,175.207
14.0025,2.3555,-31.5433,455.787,175.246
14.0923,2.35633,-31.5798,455.779,175.328
14.1452,2.35991,-31.6024,455.775,175.376
14.2006,2.36662,-31.6258,455.773,175.426
14.2413,2.37265,-31.6414,455.771,175.463
14.3192,2.38958,-31.6744,455.766,175.534
14.3713,2.40345,-31.6964,455.762,175.581
14.4217,2.41675,-31.7095,455.757,175.629
14.4347,2.41996,-31.7147,455.756,175.641
14.4815,2.43122,-31.7338,455.752,175.684
14.6326,2.48025,-31.8013,455.746,175.819
14.6571,2.49025,-31.813,455.745,175.84
14.6763,2.49704,-31.8257,455.744,175.854
14.7348,2.52211,-31.8463,455.74,175.909
14.7418,2.5252,-31.8487,455.739,175.916
14.7522,2.52952,-31.8531,455.738,175.925
14.7879,2.54193,-31.8703,455.736,175.956
14.861,2.57172,-31.9018,455.731,176.022
14.8986,2.58785,-31.9184,455.728,176.056
14.9461,2.607,-31.9393,455.724,176.098
14.9547,2.6103,-31.9435,455.724,176.106
14.9656,2.61372,-31.95,455.723,176.114
15.0177,2.6301,-31.9812,455.721,176.156
15.0471,2.64115,-31.9962,455.718,176.181
15.0938,2.65892,-32.0156,455.714,176.223
15.105,2.66316,-32.0197,455.712,176.234
15.1289,2.67186,-32.029,455.709,176.255
15.1363,2.6742,-32.032,455.708,176.262
15.18,2.68708,-32.0504,455.701,176.301
15.2028,2.69355,-32.0601,455.697,176.321
15.2035,2.69373,-32.0604,455.697,176.322
15.224,2.69914,-32.0694,455.693,176.34
15.2445,2.70371,-32.079,455.689,176.358
15.2764,2.70853,-32.0955,455.683,176.384
15.3262,2.72107,-32.1178,455.673,176.428
15.3721,2.73383,-32.1385,455.665,176.468
15.3914,2.73898,-32.147,455.663,176.485
15.4356,2.75135,-32.167,455.659,176.524
15.5022,2.76638,-32.2001,455.65,176.581
15.5131,2.76838,-32.2058,455.648,176.59
15.544,2.772,-32.223,455.642,176.615
15.5963,2.7787,-32.252,455.635,176.658
15.6287,2.77664,-32.2732,455.63,176.682
15.7164,2.77049,-32.3316,455.618,176.747
15.729,2.76934,-32.3402,455.617,176.756
15.7595,2.76466,-32.362,455.613,176.777
15.794,2.76011,-32.3866,455.609,176.801
15.8223,2.75681,-32.4064,455.605,176.82
15.8311,2.75546,-32.4126,455.604,176.827
15.8401,2.7541,-32.4189,455.603,176.833
15.8818,2.75118,-32.4447,455.6,176.866
15.9284,2.74864,-32.4743,455.597,176.901
15.9649,2.7456,-32.4981,455.593,176.929
16.0555,2.73693,-32.5612,455.585,176.993
16.0735,2.73591,-32.5733,455.583,177.006
16.1366,2.72229,-32.6227,455.573,177.045
16.2194,2.71115,-32.6846,455.56,177.098
16.2548,2.70729,-32.7105,455.556,177.122
16.3016,2.704,-32.7432,455.55,177.155
16.3565,2.69387,-32.7846,455.544,177.19
16.3613,2.69274,-32.7883,455.544,177.193
16.4313,2.67604,-32.8431,455.535,177.236
16.4895,2.65442,-32.8928,455.521,177.263
16.5272,2.64699,-32.9223,455.515,177.286
16.5764,2.63127,-32.9625,455.507,177.313
16.6479,2.61138,-33.0213,455.497,177.352
16.6882,2.60529,-33.0509,455.497,177.379
16.7022,2.60408,-33.0599,455.498,177.39
16.8016,2.57841,-33.1405,455.49,177.448
16.8386,2.56576,-33.1724,455.482,177.464
16.8473,2.56262,-33.1799,455.48,177.468
16.8531,2.56102,-33.1844,455.479,177.472
16.9383,2.52951,-33.259,455.46,177.508
16.9802,2.51495,-33.2951,455.451,177.528
17.0051,2.5068,-33.3167,455.446,177.539
17.0509,2.49325,-33.3566,455.437,177.56
17.0693,2.4882,-33.3727,455.433,177.568
17.1157,2.47631,-33.4138,455.425,177.587
17.1741,2.46053,-33.4666,455.41,177.608
17.2356,2.44797,-33.5168,455.4,177.642
17.2774,2.43797,-33.5516,455.392,177.663
17.3794,2.41928,-33.6379,455.375,177.715
17.454,2.41013,-33.703,455.362,177.749
17.4991,2.40659,-33.7422,455.353,177.769
17.5021,2.40636,-33.7447,455.353,177.771
17.5457,2.40116,-33.7818,455.343,177.792
17.6676,2.39725,-33.8839,455.313,177.851
17.695,2.39767,-33.907,455.308,177.865
17.782,2.39967,-33.9837,455.29,177.902
17.7839,2.39973,-33.9853,455.29,177.903
17.7875,2.39993,-33.9884,455.289,177.905
17.8316,2.40235,-34.0262,455.282,177.926
17.8851,2.40447,-34.0725,455.269,177.95
17.8852,2.40448,-34.0726,455.269,177.95
17.9234,2.40654,-34.1053,455.259,177.966
18.1026,2.43254,-34.2579,455.196,178.036
18.1729,2.4546,-34.3182,455.18,178.069
18.2082,2.46699,-34.3479,455.172,178.086
18.2188,2.47041,-34.3569,455.171,178.091
18.2581,2.48179,-34.3901,455.161,178.11
18.2937,2.49181,-34.4197,455.152,178.128
18.3323,2.50251,-34.4524,455.142,178.146
18.4065,2.52514,-34.5143,455.122,178.182
18.4125,2.52704,-34.5192,455.12,178.185
18.414,2.52745,-34.5204,455.12,178.185
18.4544,2.5388,-34.5542,455.109,178.204
18.4867,2.54822,-34.5805,455.101,178.222
18.501,2.55198,-34.5919,455.097,178.229
18.5101,2.55407,-34.5992,455.095,178.234
18.5465,2.55786,-34.6282,455.08,178.25
