"Distance","Diameter","RAS_R","RAS_A","RAS_S"
11.2914,1.43754,3.6534,-21.1124,-12.6923
11.2925,1.43747,3.65251,-21.1123,-12.6916
11.3089,1.4369,3.63977,-21.1102,-12.6815
11.3674,1.43803,3.59626,-21.0959,-12.6452
11.3826,1.43898,3.58483,-21.0913,-12.6362
11.3912,1.43964,3.57839,-21.0887,-12.6311
11.3951,1.43998,3.57559,-21.0873,-12.6288
11.4136,1.44151,3.56251,-21.0805,-12.6177
11.419,1.44193,3.55851,-21.0786,-12.6145
11.4192,1.44194,3.55842,-21.0785,-12.6144
11.4435,1.44183,3.54025,-21.072,-12.5997
11.458,1.44177,3.52953,-21.0684,-12.5906
11.4927,1.44131,3.50392,-21.06,-12.5687
11.5603,1.44529,3.45281,-21.0425,-12.5281
11.5794,1.44787,3.43872,-21.0374,-12.5162
11.5878,1.44895,3.43247,-21.0356,-12.5109
11.6208,1.45475,3.40951,-21.0238,-12.4903
11.6275,1.45582,3.40495,-21.0217,-12.4859
11.6757,1.46132,3.37012,-21.0133,-12.4537
11.6801,1.46211,3.36691,-21.0125,-12.4507
11.6988,1.46479,3.35309,-21.0089,-12.4386
11.7491,1.47371,3.31514,-20.9983,-12.4074
11.7749,1.47938,3.2952,-20.9928,-12.392
11.8294,1.49049,3.25499,-20.9829,-12.3566
11.8553,1.49703,3.2363,-20.9782,-12.3392
11.8824,1.5041,3.21735,-20.9741,-12.3204
11.8927,1.50672,3.20988,-20.9727,-12.3133
11.8938,1.50694,3.20913,-20.9725,-12.3126
11.9104,1.51058,3.19678,-20.9694,-12.302
11.923,1.51376,3.18721,-20.9669,-12.2941
11.9543,1.52233,3.16402,-20.9584,-12.2749
11.9555,1.5227,3.16313,-20.9581,-12.2742
11.9881,1.5325,3.13941,-20.9503,-12.2532
12.0003,1.53583,3.1308,-20.9478,-12.2449
12.0005,1.5359,3.13065,-20.9477,-12.2448
12.0204,1.54123,3.11715,-20.9429,-12.231
12.0204,1.54124,3.11711,-20.9429,-12.231
12.0341,1.54521,3.10772,-20.9398,-12.2216
12.0341,1.54521,3.10771,-20.9398,-12.2216
12.0371,1.54594,3.10566,-20.9392,-12.2194
12.0373,1.54598,3.10556,-20.9391,-12.2193
12.056,1.55024,3.09273,-20.9359,-12.2062
12.0716,1.55444,3.08205,-20.9322,-12.1953
12.0718,1.55448,3.08197,-20.9322,-12.1952
12.0993,1.56316,3.06351,-20.924,-12.1765
12.0995,1.56323,3.06338,-20.924,-12.1763
12.1236,1.5713,3.04666,-20.9174,-12.1602
12.1237,1.57131,3.04665,-20.9174,-12.1602
12.1265,1.57219,3.04474,-20.9167,-12.1582
12.1316,1.57369,3.04137,-20.9154,-12.1546
12.139,1.57584,3.03643,-20.9132,-12.1495
12.19,1.5904,3.00075,-20.9003,-12.1154
12.1936,1.59151,2.99819,-20.8995,-12.1131
12.1939,1.59163,2.99791,-20.8994,-12.1129
12.2123,1.59762,2.98453,-20.8952,-12.1011
12.2179,1.59958,2.9805,-20.8937,-12.0975
12.2426,1.60865,2.96307,-20.886,-12.0817
12.2427,1.60866,2.96305,-20.886,-12.0816
12.2448,1.60939,2.96154,-20.8854,-12.0802
12.249,1.6108,2.95869,-20.8841,-12.0774
12.2592,1.61426,2.95192,-20.8807,-12.0707
12.2593,1.61432,2.95181,-20.8806,-12.0706
12.3017,1.62994,2.92245,-20.8672,-12.0431
12.3062,1.63125,2.91955,-20.866,-12.0399
12.3292,1.6378,2.90407,-20.8604,-12.0239
12.3363,1.63909,2.89953,-20.8591,-12.0186
12.34,1.63953,2.89716,-20.8585,-12.0158
12.3892,1.64586,2.86353,-20.8504,-11.9808
12.413,1.65035,2.84874,-20.845,-11.9629
12.4215,1.65161,2.84321,-20.843,-11.9568
12.4697,1.65871,2.81259,-20.8328,-11.921
